id,name,movie_id,title,production_company
2575.0,21 Laps Entertainment,157386,The Spectacular Now,0
19194.0,Andrew Lauren Productions (ALP),157386,The Spectacular Now,1
35.0,Lions Gate Films,13007,Religulous,0
1607.0,Gold/Miller Productions,46849,Eye of the Dolphin,0
5113.0,120dB Films,46849,Eye of the Dolphin,1
3703.0,Adlabs Films Ltd.,17334,The Other End of the Line,0
6127.0,Metro-Goldwyn-Mayer Pictures,17334,The Other End of the Line,1
161.0,Claussen + Wöbke Filmproduktion GmbH,1698,Anatomy,0
1785.0,Likely Story,20764,Sleep Dealer,0
10059.0,This Is That Productions,45132,Super,0
14406.0,Ambush Entertainment,45132,Super,1
5754.0,Rat Pack Filmproduktion,254472,Stung,0
12142.0,XYZ Films,254472,Stung,1
20068.0,Hideaway Pictures,332285,Antibirth,0
46241.0,Traverse Media,332285,Antibirth,1
5.0,Columbia Pictures,49471,Get on the Bus,0
4319.0,40 Acres & A Mule Filmworks,49471,Get on the Bus,1
2776.0,MovieRoom Productions,13569,Thr3e,0
306.0,Twentieth Century Fox Film Corporation,7512,Idiocracy,0
20992.0,Ternion Pictures,7512,Idiocracy,1
4098.0,Carnaby International,356216,The Rise of the Krays,0
32475.0,Saracen Films,356216,The Rise of the Krays,1
1917.0,EM Media,11798,This Is England,0
2452.0,UK Film Council,11798,This Is England,1
19181.0,Hawthorn Productions,146631,U.F.O.,0
19182.0,Hawthorne Productions,146631,U.F.O.,1
8411.0,Metro-Goldwyn-Mayer (MGM),43546,Bathing Beauty,0
8573.0,Pantelion Film,61038,Go for It!,0
4714.0,HSX Films,78373,"Dancer, Texas Pop. 81",0
16517.0,Chase Productions,78373,"Dancer, Texas Pop. 81",1
8411.0,Metro-Goldwyn-Mayer (MGM),17820,Show Boat,0
4097.0,Heavy Duty Entertainment,74457,Redemption Road,0
37580.0,MVP Films,74457,Redemption Road,1
5486.0,Darius Films,283384,The Calling,0
21882.0,Manis Film,283384,The Calling,1
2499.0,The Kushner-Locke Company,19933,The Brave Little Toaster,0
7339.0,Hyperion Pictures,19933,The Brave Little Toaster,1
2.0,Walt Disney Pictures,756,Fantasia,0
85248.0,After Eden Pictures,433715,8 Days,0
4.0,Paramount Pictures,9728,Friday the 13th Part III,0
7513.0,Jason Productions,9728,Friday the 13th Part III,1
4.0,Paramount Pictures,9731,Friday the 13th: A New Beginning,0
16779.0,Georgetown Productions Inc.,9731,Friday the 13th: A New Beginning,1
3308.0,Believe Entertainment,309425,Do You Believe?,0
6427.0,Pure Flix Entertainment,309425,Do You Believe?,1
8411.0,Metro-Goldwyn-Mayer (MGM),43610,The Valley of Decision,0
23513.0,Ombra Films,360339,Eden,0
63628.0,Perlapartment Pictures,360339,Eden,1
19850.0,Sunrise Films,297621,There's Always Woodstock,0
3160.0,Brookstreet Pictures,16205,Jack Brooks: Monster Slayer,0
48420.0,Sound Venture Productions,16205,Jack Brooks: Monster Slayer,1
28205.0,"Samuel Goldwyn Company, The",887,The Best Years of Our Lives,0
694.0,StudioCanal,9517,Bully,0
2009.0,Maipo Film- og TV Produksjon,6007,Elling,0
65589.0,Industrial House Films,364083,Mi America,0
3631.0,Filmax,8329,[REC],0
71899.0,Bright Cold Day Films,347548,Containment,0
71900.0,Patchwork Productions,347548,Containment,1
21817.0,ANA Media,322443,The Timber,0
60.0,United Artists,657,From Russia with Love,0
7576.0,Eon Productions,657,From Russia with Love,1
3052.0,Troma Entertainment,28165,The Toxic Avenger Part II,0
13954.0,Rollins-Joffe Productions,11561,Sleeper,0
8714.0,Northern Lights Films,270303,It Follows,0
26995.0,Animal Kingdom,270303,It Follows,1
60.0,United Artists,11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,0
33.0,Universal Pictures,595,To Kill a Mockingbird,0
2537.0,Kennedy Miller Productions,8810,Mad Max 2: The Road Warrior,0
3055.0,Paragon Films Ltd.,12207,The Legend of Drunken Master,0
6379.0,Golden Harvest Company Ltd.,12207,The Legend of Drunken Master,1
43.0,Fox Searchlight Pictures,226,Boys Don't Cry,0
54.0,The Independent Film Channel Productions,226,Boys Don't Cry,1
6930.0,Elle Driver,92182,Silent House,0
25904.0,Tazora Films,92182,Silent House,1
201.0,Arte,582,The Lives of Others,0
336.0,Wiedemann & Berg Filmproduktion,582,The Lives of Others,1
559.0,TriStar Pictures,72213,Courageous,0
3291.0,Provident Films,72213,Courageous,1
306.0,Twentieth Century Fox Film Corporation,990,The Hustler,0
22820.0,Rossen Films,990,The Hustler,1
8411.0,Metro-Goldwyn-Mayer (MGM),55604,Boom Town,0
58.0,Sony Pictures Classics,9662,The Triplets of Belleville,0
7488.0,Production Champion,9662,The Triplets of Belleville,1
14.0,Miramax Films,20862,Smoke Signals,0
12269.0,ShadowCatcher Entertainment,20862,Smoke Signals,1
97.0,Castle Rock Entertainment,80,Before Sunset,0
98.0,Detour Film Production,80,Before Sunset,1
5084.0,Altavista Films,55,Amores perros,0
11230.0,Zeta Film,55,Amores perros,1
43.0,Fox Searchlight Pictures,11023,Thirteen,0
1143.0,Sound for Film,11023,Thirteen,1
306.0,Twentieth Century Fox Film Corporation,33667,Gentleman's Agreement,0
10039.0,Anonymous Content,39013,Winter's Bone,0
19778.0,Winter's Bone Productions,39013,Winter's Bone,1
2015.0,Darlow Smithson Productions,11194,Touching the Void,0
2452.0,UK Film Council,11194,Touching the Void,1
306.0,Twentieth Century Fox Film Corporation,43839,Alexander's Ragtime Band,0
307.0,IFC Films,1382,Me and You and Everyone We Know,0
58.0,Sony Pictures Classics,44639,Inside Job,0
5388.0,Sony Pictures Home Entertainment,44639,Inside Job,1
10163.0,Working Title Films,301351,We Are Your Friends,0
208.0,Bac Films,4816,Ghost Dog: The Way of the Samurai,0
254.0,Pandora Filmproduktion,4816,Ghost Dog: The Way of the Samurai,1
308.0,The Weinstein Company,7873,Harsh Times,0
16322.0,Itaca Films,331190,Captive,0
30531.0,BN Films,331190,Captive,1
14.0,Miramax Films,15186,Full Frontal,0
14729.0,Populist Pictures,15186,Full Frontal,1
1615.0,Fortissimo Films,1378,Shortbus,0
1616.0,Process Productions,1378,Shortbus,1
1848.0,Les Films d'Ici,8885,Waltz with Bashir,0
17931.0,Bridgit Folman Film Gang,8885,Waltz with Bashir,1
2699.0,Caviar Films,250124,The Diary of a Teenage Girl,0
3916.0,Cold Iron Pictures,250124,The Diary of a Teenage Girl,1
9349.0,Film4,14284,In the Shadow of the Moon,0
11594.0,Passion Pictures,14284,In the Shadow of the Moon,1
1976.0,Film Science,57120,Meek's Cutoff,0
4620.0,Evenstar Films,57120,Meek's Cutoff,1
4120.0,Access Motion Picture Group,22617,Dinner Rush,0
4121.0,Giraldi-Suarez-DiGiaimo Productions,22617,Dinner Rush,1
4740.0,Gary Sanchez Productions,42889,The Virginity Hit,0
37845.0,Principato-Young Entertainment,42889,The Virginity Hit,1
9.0,Gaumont,10656,Subway,0
11391.0,Tribeca Productions,24363,House of D,0
12260.0,Bob Yari Productions,24363,House of D,1
3568.0,Teeth,13121,Teeth,0
4714.0,HSX Films,24746,Six-String Samurai,0
4189.0,Scala Films,22913,24 7: Twenty Four Seven,0
347.0,Centropolis Entertainment,273899,Stonewall,0
54502.0,Mel's Cite du Cinema,273899,Stonewall,1
2.0,Walt Disney Pictures,20653,Roadside Romeo,0
1569.0,Yash Raj Films,20653,Roadside Romeo,1
72408.0,Kaos Entertainment,171759,The Lost Medallion: The Adventures of Billy Stone,0
11093.0,Lucky Monkey Pictures,206296,The Last Five Years,0
15353.0,Sh-K-Boom Records,206296,The Last Five Years,1
3923.0,Strand Releasing,35219,The Missing Person,0
5708.0,The 7th Floor,35219,The Missing Person,1
4777.0,Ozla Productions,28260,Return of the Living Dead 3,0
769.0,Destination Films,7515,London,0
2262.0,Silver Nitrate Films,7515,London,1
4732.0,Red Envelope Entertainment,13075,Sherrybaby,0
34455.0,Votiv Films,335866,Circle,0
51235.0,Taggart Productions,335866,Circle,1
3272.0,Aramid Entertainment Fund,13510,Eden Lake,0
8575.0,Rollercoaster Films,13510,Eden Lake,1
3172.0,Blumhouse Productions,215881,Plush,0
49982.0,IM Global Octane,215881,Plush,1
3471.0,AV Pictures,18238,Lesbian Vampire Killers,0
4113.0,Muti Films,22600,Gangster's Paradise: Jerusalema,0
6448.0,Darclight,50698,Grave Encounters,0
12881.0,Twin Engine Films,50698,Grave Encounters,1
1898.0,Bórd Scannán na hÉireann,115210,Stitches,0
5267.0,Irish Film Board,115210,Stitches,1
5452.0,Hartbreak Films,34335,Nine Dead,0
60.0,United Artists,11302,Bananas,0
13309.0,Jack Rollins & Charles H. Joffe Productions,11302,Bananas,1
3767.0,Rockaway the Movie,20406,Rockaway,0
3768.0,Off Hollywood Pictures,20406,Rockaway,1
441.0,Columbia Pictures Corporation,3766,The Lady from Shanghai,0
11447.0,Mercury Productions,3766,The Lady from Shanghai,1
3517.0,"Institution, The",18616,No Man's Land: The Rise of Reeker,0
50893.0,Alex Entertainment Inc.,18808,Highway,0
3265.0,Deviant Films,95755,Small Apartments,0
68079.0,Morocco Junction Pictures,95755,Small Apartments,1
737.0,Sidney Kimmel Entertainment,174311,All Is Bright,0
5161.0,Touchy Feely Films,174311,All Is Bright,1
5755.0,Constantin Film Produktion,12602,The Torture Chamber of Dr. Sadism,0
925.0,Nu Image Films,153795,Straight A's,0
10254.0,Millennium Films,153795,Straight A's,1
60.0,United Artists,17768,A Funny Thing Happened on the Way to the Forum,0
14897.0,Melvin Frank Production,17768,A Funny Thing Happened on the Way to the Forum,1
42037.0,Silver Sail Entertainment,98549,The Legend of Hell's Gate: An American Conspiracy,0
94551.0,4Go West Productions,98549,The Legend of Hell's Gate: An American Conspiracy,1
8146.0,Splendid Film,312793,The Walking Deceased,0
738.0,Myriad Pictures,309919,The Curse of Downers Grove,0
61372.0,AliBella Pictures,309919,The Curse of Downers Grove,1
36684.0,FLF Films,299553,Shark Lake,0
36685.0,Bottom Line Entertainment,299553,Shark Lake,1
3952.0,Hemdale Film,21309,River's Edge,0
3953.0,Island,21309,River's Edge,1
10339.0,WWE Studios,329540,The Marine 4: Moving Target,0
2577.0,Studio 37,26388,Buried,0
11564.0,Versus Entertainment,26388,Buried,1
9349.0,Film4,49020,Submarine,0
12177.0,Film Agency for Wales,49020,Submarine,1
7266.0,Roast Beef Productions,159037,The Square,0
9015.0,Worldview Entertainment,159037,The Square,1
2318.0,Région Provence Côte d'Azur,12838,One to Another,0
2673.0,La Fabrique de Films,12838,One to Another,1
2320.0,UTV Motion Pictures,157293,ABCD (Any Body Can Dance),0
2452.0,UK Film Council,14048,Man on Wire,0
12840.0,Red Box Films,14048,Man on Wire,1
71702.0,Making Movies,356987,Abandoned,0
655.0,Strike Entertainment,38358,The Last Exorcism,0
694.0,StudioCanal,38358,The Last Exorcism,1
1267.0,Ecosse Films,33511,Nowhere Boy,0
2452.0,UK Film Council,33511,Nowhere Boy,1
1317.0,Charles K. Feldman Group,702,A Streetcar Named Desire,0
6194.0,Warner Bros.,702,A Streetcar Named Desire,1
88.0,Hawk Films,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0
441.0,Columbia Pictures Corporation,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1
299.0,Instituto Mexicano de Cinematografía,542,The Crime of Padre Amaro,0
300.0,Alameda Films,542,The Crime of Padre Amaro,1
2291.0,Journeyman Pictures,84175,Beasts of the Southern Wild,0
6714.0,Court 13 Pictures,84175,Beasts of the Southern Wild,1
306.0,Twentieth Century Fox Film Corporation,1705,Battle for the Planet of the Apes,0
22542.0,Apjac International,1705,Battle for the Planet of the Apes,1
64673.0,Rigas Entertainment,62677,Songcatcher,0
64674.0,ErgoArts,62677,Songcatcher,1
11831.0,Nic Arts,260778,Vaalu,0
82002.0,Simbu Cine Arts,260778,Vaalu,1
15159.0,Snoot Entertainment,58492,The Greatest Movie Ever Sold,0
72591.0,Prayer Flag Pictures,37232,Travellers and Magicians,0
60.0,United Artists,4929,Hang 'em High,0
306.0,Twentieth Century Fox Film Corporation,36334,Deadline - U.S.A.,0
3295.0,Raw Feed,9783,Sublime,0
62511.0,Independence Day Productions,205126,Independence Daysaster,0
1972.0,X-Filme Creative Pool,104,Run Lola Run,0
7025.0,Westdeutscher Rundfunk (WDR),104,Run Lola Run,1
29693.0,A Loopy Production LLC,10894,May,0
29694.0,2 Loop Films,10894,May,1
26343.0,Against the Wild Films,246449,Against the Wild,0
308.0,The Weinstein Company,32579,Under the Same Moon,0
16116.0,Fidecine,32579,Under the Same Moon,1
306.0,Twentieth Century Fox Film Corporation,1688,Conquest of the Planet of the Apes,0
12943.0,APJAC Productions,1688,Conquest of the Planet of the Apes,1
14.0,Miramax Films,1999,In the Bedroom,0
842.0,GreeneStreet/SKE Films,1999,In the Bedroom,1
5860.0,Anchor Bay Films,43947,I Spit on Your Grave,0
10399.0,Cinetel Films,43947,I Spit on Your Grave,1
14.0,Miramax Films,24066,"Happy, Texas",0
16833.0,Marked Entertainment,24066,"Happy, Texas",1
2320.0,UTV Motion Pictures,191714,The Lunchbox,0
2152.0,GreeneStreet Films,25312,Yes,0
2452.0,UK Film Council,25312,Yes,1
5.0,Columbia Pictures,34106,You Can't Take It With You,0
441.0,Columbia Pictures Corporation,11426,From Here to Eternity,0
6.0,RKO Radio Pictures,13909,She Wore a Yellow Ribbon,0
30270.0,Coram Deo Studios,206284,Grace Unplugged,0
30271.0,Birchwood Pictures,206284,Grace Unplugged,1
16718.0,No Limit Films,27455,Foolish,0
40648.0,Shooting Star Pictures,27455,Foolish,1
208.0,Bac Films,7973,Caramel,0
2280.0,Les Films des Tournelles,7973,Caramel,1
6735.0,Participant Media,283686,Out of the Dark,0
6736.0,Imagenation Abu Dhabi FZ,283686,Out of the Dark,1
633.0,Metro Productions,15976,The Bubble,0
4520.0,Israeli Film Fund,15976,The Bubble,1
4.0,Paramount Pictures,592,The Conversation,0
536.0,The Coppola Company,592,The Conversation,1
3650.0,Entertainment One Pvt. Ltd.,74084,Dil Jo Bhi Kahey...,0
53.0,Les Films du Carrosse,1651,Mississippi Mermaid,0
64.0,Les Productions Artistes Associés,1651,Mississippi Mermaid,1
35849.0,Armory Films,298584,Cabin Fever,0
73192.0,Pelican Point Media,298584,Cabin Fever,1
24133.0,Night and Day Pictures,10758,Waitress,0
4110.0,Cannon Films,11690,Bloodsport,0
5.0,Columbia Pictures,3083,Mr. Smith Goes to Washington,0
14.0,Miramax Films,9344,Kids,0
769.0,Destination Films,10707,The Squid and the Whale,0
9118.0,Samuel Goldwyn Films,10707,The Squid and the Whale,1
43.0,Fox Searchlight Pictures,15647,Kissing Jessica Stein,0
4143.0,Eden Wurmfeld Films,15647,Kissing Jessica Stein,1
14718.0,Radar Pictures,308529,Kickboxer: Vengeance,0
86465.0,Headmon Entertainment & Productions,308529,Kickboxer: Vengeance,1
1553.0,Selznick International Pictures,4174,Spellbound,0
14.0,Miramax Films,20156,Exotica,0
10166.0,Alliance Entertainment,20156,Exotica,1
2514.0,Alliance Films,49018,Insidious,0
7437.0,IM Global,49018,Insidious,1
11463.0,Edge City,13820,Repo Man,0
4718.0,Naya Films S.A.,18079,Nine Queens,0
7100.0,Patagonik Film Group,18079,Nine Queens,1
2426.0,Les Films du Poisson,127918,The Gatekeepers,0
2632.0,Cinephil,127918,The Gatekeepers,1
1840.0,Elevation Filmworks,17113,The Ballad of Jack and Rose,0
7380.0,Initial Entertainment Group (IEG),17113,The Ballad of Jack and Rose,1
787.0,3 Arts Entertainment,129139,The To Do List,0
1557.0,The Mark Gordon Company,129139,The To Do List,1
285.0,Live Entertainment,507,Killing Zoe,0
1539.0,Fuller Films,4012,The Believer,0
14159.0,Seven Arts Pictures,4012,The Believer,1
3058.0,Crossroads Films,14054,Snow Angels,0
236.0,October Films,10972,Session 9,0
987.0,USA Films,10972,Session 9,1
3960.0,ArieScope Pictures,11908,Hatchet,0
60.0,United Artists,3082,Modern Times,0
1315.0,Charles Chaplin Productions,3082,Modern Times,1
552.0,Dark Horse Entertainment,1961,My Name Is Bruce,0
3086.0,Image Entertainment,1961,My Name Is Bruce,1
32558.0,Sontalia,291362,Road Hard,0
45004.0,Charlie Guidance,30082,Forty Shades of Blue,0
54034.0,Flux Films,30082,Forty Shades of Blue,1
2906.0,Anarchist's Convention Films,72913,Amigo,0
12975.0,Ponty Up Pictures,23963,Pontypool,0
12976.0,Shadow Shows,23963,Pontypool,1
2224.0,Plum Pictures,29406,Trucker,0
4090.0,Hanson Allen Films,29406,Trucker,1
2514.0,Alliance Films,104755,The Lords of Salem,0
3172.0,Blumhouse Productions,104755,The Lords of Salem,1
35852.0,Semi-Professional,253306,Housebound,0
4971.0,Brave New Films,29595,Wal-Mart: The High Cost of Low Price,0
10853.0,Cheap and Dirty Productions Inc.,46729,Fetching Cody,0
20643.0,Mandragora Movies,137347,Closer to the Moon,0
36299.0,Agresywna Banda,137347,Closer to the Moon,1
12467.0,Nomadic Pictures,290370,Mutant World,0
35396.0,Status Media & Entertainment,356841,Checkmate,0
63430.0,Puppy Entertainment,356841,Checkmate,1
75277.0,AST Studios,301325,#Horror,0
75278.0,Lowland Pictures,301325,#Horror,1
3166.0,Walt Disney Productions,408,Snow White and the Seven Dwarfs,0
19385.0,R&C Produzioni,44413,The Holy Girl,0
65361.0,Teodora Film,44413,The Holy Girl,1
1787.0,Central Cinema Company Film,39209,Shalako,0
12146.0,Palomar Pictures International,39209,Shalako,1
37081.0,ESX Productions,394047,The Dog Lover,0
79279.0,ESX Entertainment,394047,The Dog Lover,1
3160.0,Brookstreet Pictures,312791,GirlHouse,0
3061.0,Alfama Films,266034,The Blue Room,0
26679.0,Allure Entertainment,280381,House at the End of the Drive,0
306.0,Twentieth Century Fox Film Corporation,2661,Batman,0
429.0,DC Comics,2661,Batman,1
146.0,Handmade Films Ltd.,100,"Lock, Stock and Two Smoking Barrels",0
491.0,Summit Entertainment,100,"Lock, Stock and Two Smoking Barrels",1
32189.0,Moctesuma Esparza Productions,218500,The Ballad of Gregorio Cortez,0
156.0,Nordic Film,309,The Celebration,0
3221.0,Sveriges Television (SVT),309,The Celebration,1
118.0,Det Danske Filminstitut,100275,Eddie: The Sleepwalking Cannibal,0
806.0,Téléfilm Canada,100275,Eddie: The Sleepwalking Cannibal,1
40456.0,Kirghizfilm,295914,Queen of the Mountains,0
63928.0,Aitysh Film,295914,Queen of the Mountains,1
1950.0,New World Pictures,42033,Def-Con 4,0
26139.0,Salter Street Films International,42033,Def-Con 4,1
1420.0,ContentFilm,19187,The Hebrew Hammer,0
7480.0,Comedy Central Films,19187,The Hebrew Hammer,1
1569.0,Yash Raj Films,46415,Neal 'n' Nikki,0
2262.0,Silver Nitrate Films,38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,0
17055.0,Capstone Entertainment Group,27588,Forget Me Not,0
17056.0,Vindicated Pictures,27588,Forget Me Not,1
1553.0,Selznick International Pictures,223,Rebecca,0
4.0,Paramount Pictures,9725,Friday the 13th Part 2,0
7512.0,"Georgetown Productions, Inc.",9725,Friday the 13th Part 2,1
6033.0,Paramount,28580,The Lost Weekend,0
1950.0,New World Pictures,23730,C.H.U.D.,0
85889.0,C.H.U.D. Productions,23730,C.H.U.D.,1
30216.0,Sunrise Productions,46256,The Lion of Judah,0
30217.0,Animated Family Films,46256,The Lion of Judah,1
306.0,Twentieth Century Fox Film Corporation,19997,Niagara,0
306.0,Twentieth Century Fox Film Corporation,43266,How Green Was My Valley,0
4319.0,40 Acres & A Mule Filmworks,278316,Da Sweet Blood of Jesus,0
14.0,Miramax Films,1412,"Sex, Lies, and Videotape",0
889.0,Outlaw Productions,1412,"Sex, Lies, and Videotape",1
35.0,Lions Gate Films,176,Saw,0
2061.0,Twisted Pictures,176,Saw,1
43.0,Fox Searchlight Pictures,39939,Super Troopers,0
2773.0,Broken Lizard Industries,39939,Super Troopers,1
62451.0,Zelko Films,357834,The Algerian,0
16496.0,Cine Canibal,215924,The Amazing Catfish,0
307.0,IFC Films,480,Monsoon Wedding,0
6235.0,Mirabai Films,480,Monsoon Wedding,1
691.0,Cappa Productions,14295,You Can Count on Me,0
11351.0,Hart-Sharp Entertainment,14295,You Can Count on Me,1
4.0,Paramount Pictures,11219,The Trouble with Harry,0
10715.0,Alfred J. Hitchcock Productions,11219,The Trouble with Harry,1
4131.0,Ignite Entertainment,20770,But I'm a Cheerleader,0
261.0,Samuel Goldwyn,176124,Home Run,0
3291.0,Provident Films,176124,Home Run,1
285.0,Live Entertainment,500,Reservoir Dogs,0
1632.0,Lionsgate,500,Reservoir Dogs,1
306.0,Twentieth Century Fox Film Corporation,60400,The Blue Bird,0
60.0,United Artists,429,"The Good, the Bad and the Ugly",0
5755.0,Constantin Film Produktion,429,"The Good, the Bad and the Ugly",1
44615.0,Gullane Entretenimento S.A.,310569,The Second Mother,0
47462.0,África Filmes,310569,The Second Mother,1
36108.0,Ruckus Films,98369,Blue Like Jazz,0
17027.0,National Film Board of Canada (NFB),89750,"Pink Ribbons, Inc.",0
18519.0,Acajou Films,86331,Desire,0
18520.0,Rebel Rebel,86331,Desire,1
3478.0,FlipZide Pictures,15544,Extreme Movie,0
6194.0,Warner Bros.,43884,The Charge of the Light Brigade,0
3608.0,After Dark Films,157422,The Wicked Within,0
25635.0,High Five Films,157422,The Wicked Within,1
1305.0,L.I.F.T. Production,7553,Waiting...,0
2273.0,Eden Rock Media,7553,Waiting...,1
1917.0,EM Media,12877,Dead Man's Shoes,0
3519.0,Big Arty Productions,12877,Dead Man's Shoes,1
6087.0,Conquest Productions,39895,From a Whisper to a Scream,0
12113.0,Canadian Broadcasting Corporation (CBC),55616,Dracula: Pages from a Virgin's Diary,0
94410.0,Dracula Productions Inc.,55616,Dracula: Pages from a Virgin's Diary,1
77793.0,Global Creative Studios,29697,Faith Like Potatoes,0
28001.0,Chromewood Productions,50037,Beyond the Black Rainbow,0
860.0,Celluloid Dreams,94329,The Raid,0
12141.0,Pt. Merantau Films,94329,The Raid,1
6194.0,Warner Bros.,289,Casablanca,0
5583.0,Mungo Productions,27374,Lake Mungo,0
1569.0,Yash Raj Films,26815,Rocket Singh: Salesman of the Year,0
33.0,Universal Pictures,811,Silent Running,0
23276.0,Trumbull/Gruskoff Productions,811,Silent Running,1
60.0,United Artists,1366,Rocky,0
38956.0,Tandem Pictures,244776,The Sleepwalker,0
38957.0,4 1/2 Film,244776,The Sleepwalker,1
1980.0,Woodfall Film Productions,5769,Tom Jones,0
1038.0,Bazelevs Production,277685,Unfriended,0
3172.0,Blumhouse Productions,277685,Unfriended,1
441.0,Columbia Pictures Corporation,103,Taxi Driver,0
46059.0,Italo/Judeo Productions,103,Taxi Driver,1
494.0,AVCO Embassy Pictures,11298,The Howling,0
502.0,International Film Investors,11298,The Howling,1
60.0,United Artists,646,Dr. No,0
7576.0,Eon Productions,646,Dr. No,1
1088.0,Alcon Entertainment,93856,Chernobyl Diaries,0
7493.0,FilmNation Entertainment,93856,Chernobyl Diaries,1
1950.0,New World Pictures,9003,Hellraiser,0
15338.0,Cinemarque Entertainment BV,9003,Hellraiser,1
79986.0,Pure Flix Productions,347126,God's Not Dead 2,0
33.0,Universal Pictures,10092,Cry_Wolf,0
622.0,Toho Film (Eiga) Co. Ltd.,10643,Godzilla 2000,0
2290.0,Hunting Lane Films,46705,Blue Valentine,0
2293.0,Silverwood Films,46705,Blue Valentine,1
307.0,IFC Films,546,Transamerica,0
308.0,The Weinstein Company,546,Transamerica,1
6302.0,Room 101,76487,The Devil Inside,0
24048.0,Prototype,76487,The Devil Inside,1
306.0,Twentieth Century Fox Film Corporation,5722,Beyond the Valley of the Dolls,0
306.0,Twentieth Century Fox Film Corporation,39833,Love Me Tender,0
2253.0,Lawrence Bender Productions,1781,An Inconvenient Truth,0
2315.0,Paramount Classics,1781,An Inconvenient Truth,1
14317.0,Republic Pictures (I),18712,Sands of Iwo Jima,0
2264.0,Concert Promotion International,7944,Shine a Light,0
2265.0,Shangri-La Entertainment,7944,Shine a Light,1
9015.0,Worldview Entertainment,171424,The Green Inferno,0
18142.0,Dragonfly Entertainment,171424,The Green Inferno,1
7281.0,British Film Institute (BFI),361475,Departure,0
76846.0,Amaro Films,361475,Departure,1
1591.0,Rhino Films,113947,The Sessions,0
13195.0,Such Much Films,113947,The Sessions,1
1030.0,Magnolia Pictures,18570,"Food, Inc.",0
1974.0,Duplass Brothers Productions,244772,The Skeleton Twins,0
20313.0,Venture Forth,244772,The Skeleton Twins,1
10056.0,Cunningham & Maybach Films,50837,Martha Marcy May Marlene,0
10057.0,FilmHaven Entertainment,50837,Martha Marcy May Marlene,1
10479.0,Sundial Pictures,248774,Obvious Child,0
34455.0,Votiv Films,248774,Obvious Child,1
9122.0,Cohen Media Group,10183,Frozen River,0
85817.0,Harwood Hunt Productions,10183,Frozen River,1
58637.0,Tremolo Productions,159014,20 Feet from Stardom,0
43.0,Fox Searchlight Pictures,32456,Two Girls and a Guy,0
181.0,Channel Four Films,49963,Walking and Talking,0
254.0,Pandora Filmproduktion,49963,Walking and Talking,1
3241.0,Electric Entertainment,13508,Who Killed the Electric Car?,0
4925.0,Plinyminor,13508,Who Killed the Electric Car?,1
5899.0,MGM,9707,Bubba Ho-tep,0
59341.0,Silver Sphere Corporation,9707,Bubba Ho-tep,1
6337.0,Main Street Movie Company,26791,Brigham City,0
2516.0,Kuzui Enterprises,8675,Orgazmo,0
2517.0,Avenging Conscience,8675,Orgazmo,1
58.0,Sony Pictures Classics,13132,All the Real Girls,0
20670.0,Tribeca Film,192132,Palo Alto,0
5766.0,ARTE,24424,Ajami,0
11631.0,Inosan,24424,Ajami,1
3561.0,No Matter Pictures,13198,Wristcutters: A Love Story,0
22632.0,Verisimilitude,244267,I Origins,0
36186.0,Bersin Pictures,244267,I Origins,1
14.0,Miramax Films,21413,The Battle of Shaker Heights,0
7161.0,LivePlanet,21413,The Battle of Shaker Heights,1
9158.0,Spring Films,123678,The Act of Killing,0
29062.0,Final Cut for Real,123678,The Act of Killing,1
2740.0,Jigsaw Productions,13362,Taxi to the Dark Side,0
49386.0,Antzworks,201132,Antarctica: A Year on Ice,0
19542.0,Global Emerging Markets (GEM),251471,A LEGO Brickumentary,0
19543.0,HeLo,251471,A LEGO Brickumentary,1
1360.0,Glass Eye Pix,25983,The House of the Devil,0
23457.0,MPI Media Group,25983,The House of the Devil,1
8146.0,Splendid Film,66195,The Perfect Host,0
236.0,October Films,16155,Safe Men,0
1683.0,Andell Entertainment,16155,Safe Men,1
13549.0,Golan-Globus Productions,46727,Speedway Junky,0
85163.0,Powers That Be Pictures,46727,Speedway Junky,1
17181.0,Byronic Pose Productions,55180,The Last Big Thing,0
1606.0,Brillstein-Grey Entertainment,29015,The Specials,0
8068.0,Mindfire Entertainment,29015,The Specials,1
59196.0,Duck Farm Films,91122,16 to Life,0
308.0,The Weinstein Company,18206,Alone With Her,0
13358.0,Pin Hole Productions LLC,18206,Alone With Her,1
51071.0,Ghost Robot,320146,Creative Control,0
64854.0,Greencard Pictures,320146,Creative Control,1
2830.0,Rival Pictures,13856,Special,0
921.0,Next Wednesday Productions,99826,The Jimmy Show,0
863.0,Mantarraya Producciones,186935,Heli,0
864.0,No Dream Cinema,186935,Heli,1
15055.0,Big Easy Pictures,19344,Loving Annabelle,0
15056.0,Divine Light Pictures,19344,Loving Annabelle,1
39077.0,Honora Productions,242083,Hits,0
49786.0,Brooks Media,242083,Hits,1
85759.0,SuperMassive Films,26673,Frat Party,0
68081.0,Tricastle,41830,The Party's Over,0
73334.0,The Poker House,63287,The Poker House,0
8146.0,Splendid Film,34592,ZMD: Zombies of Mass Destruction,0
10026.0,Baleuko S.L.,258755,Hidden Away,0
