language,cast_0,director,genre_0,company_0,country,cast_num,crew_num,popularity,KNeigh,NBGaus,NBGaus_pf,MLP,EnsmblHD,EnsmblSF,EnsmblSW
0,1921,2180,0,1205,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,647,1952,8,1050,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,136,2120,5,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1332,806,1,404,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,296,1616,8,887,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1807,2073,14,898,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,64,564,5,229,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1504,2259,5,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,77,2088,5,1142,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,966,1164,15,13,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,90,1036,6,488,14,0,3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,1069,1273,5,619,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,753,911,8,13,0,0,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,2025,2279,5,1274,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,796,439,13,338,6,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,34,40,0,9,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,179,37,1,15,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,272,325,5,79,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,163,130,0,5,1,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,51,149,0,64,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1107,1319,0,86,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1409,1678,1,868,52,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,226,411,10,9,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,838,190,9,458,26,1,3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0,98,29,1,78,1,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,1,1,1,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1475,1550,0,5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1482,1741,18,912,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1737,2006,15,741,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,317,853,8,603,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1339,246,0,814,6,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1627,1880,5,52,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,150,742,1,311,5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,26,9,33,0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1469,1733,5,910,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,75,468,0,46,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,252,275,5,78,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,260,1501,8,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,74,15,1,11,4,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,678,836,8,193,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,71,0,0,65,9,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,643,12,9,0,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,716,1484,1,158,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,823,1260,5,611,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,677,835,0,363,0,3,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,19,561,5,14,7,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,54,285,8,15,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,796,1343,13,399,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1229,1477,3,338,9,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1022,399,8,15,0,0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1515,1773,1,18,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,180,805,5,5,0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,84,361,8,63,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,32,853,5,576,7,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,618,764,5,2,1,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0,144,144,0,18,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,7,7,0,4,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,312,19,8,15,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1535,81,13,937,19,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,147,1365,8,669,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,249,447,5,158,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,20,938,8,44,0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,60,531,1,41,0,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,129,906,13,405,1,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,154,17,5,12,1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,383,479,15,193,15,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,115,147,5,180,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,469,460,4,88,1,0,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,78,394,0,2,29,0,3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0,540,659,7,179,14,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1214,602,5,351,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1397,43,13,207,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1506,1767,5,417,54,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,252,275,8,13,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,182,196,13,13,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1077,1287,5,627,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1744,2010,19,1087,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21,197,1,19,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,776,551,0,151,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,943,1375,5,55,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26,26,6,9,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,71,164,0,66,6,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,491,1665,5,535,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,218,327,15,440,0,0,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,124,1539,8,778,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,841,542,5,460,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1282,1531,11,773,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1489,1749,15,915,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,216,63,3,1,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,60,18,1,41,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1478,1737,14,911,6,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,211,1103,14,19,10,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,328,683,8,15,0,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1960,2217,0,1237,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,100,92,4,119,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,56,680,0,45,1,2,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,111,53,0,1,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,420,1582,8,1009,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,885,1051,0,492,46,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,29,695,2,296,12,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,109,299,1,125,3,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,2038,2292,6,1283,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,570,350,8,75,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1593,1849,8,977,13,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1268,136,5,95,32,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,112,1449,5,718,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1652,1911,6,193,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,441,2210,2,200,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,51,45,1,2,6,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,85,880,0,393,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,663,553,8,1231,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,900,168,15,114,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,705,861,1,15,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,740,569,6,359,0,0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1510,1770,5,213,0,3,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,39,203,5,2,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,173,188,8,13,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,72,64,0,15,9,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1824,2089,19,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,155,431,8,9,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,731,1343,5,547,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,163,237,5,135,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,641,56,0,9,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,675,833,0,46,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,401,802,7,350,1,0,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,1774,2039,15,741,1,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,240,1482,1,78,1,0,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,140,1680,5,869,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,976,1173,5,273,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,480,593,2,600,7,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1815,1789,19,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,260,689,8,273,0,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,154,433,5,15,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,542,666,1,20,0,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1373,1779,11,78,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1124,854,1,262,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,821,978,7,92,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,369,95,0,144,7,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,682,973,5,14,7,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,500,2155,15,1192,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1046,1253,5,537,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26,262,0,9,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,697,629,8,95,0,0,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,82,736,6,64,0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,1539,1794,18,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,164,1480,15,734,15,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,355,442,0,14,7,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,8,8,1,5,1,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,127,592,4,9,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,873,1528,9,18,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1512,605,8,273,9,2,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,70,63,2,22,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,225,724,5,5,0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,125,529,5,126,0,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,733,467,0,399,6,0,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,225,412,0,9,0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,598,745,5,315,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,990,271,5,13,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7,687,842,7,370,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,437,1326,8,642,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,126,2175,8,193,15,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,316,262,13,46,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,393,130,5,44,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,240,26,0,110,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,724,695,12,296,11,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,92,773,8,135,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,644,1587,6,9,0,0,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,1919,2177,16,193,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,903,1430,15,44,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,3,0,3,0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,465,578,0,52,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,336,72,8,164,0,2,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,16,17,0,31,1,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,200,344,8,18,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,365,1436,8,45,6,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,427,608,8,13,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,336,385,8,31,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,476,767,0,90,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,290,559,8,80,7,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,1063,526,8,551,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,589,1207,5,338,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,586,339,8,105,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,53,383,1,13,7,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,78,840,5,218,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1325,1586,5,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,484,1698,8,501,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,852,1018,5,5,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1329,1590,8,468,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,208,151,14,347,0,0,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,26,271,0,17,1,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,359,26,0,9,30,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,331,907,5,406,0,0,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,354,1657,5,193,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,692,873,8,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,37,1575,0,1023,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,240,128,1,110,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,58,44,5,1,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,121,34,5,49,10,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,36,112,11,44,6,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,2045,2300,15,1291,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,236,1165,9,95,0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,13,270,3,31,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,270,168,6,127,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,420,533,1,110,1,0,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,328,453,8,15,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,2031,2284,8,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1444,2220,15,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1608,1861,6,987,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,260,92,5,3,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,793,950,13,326,29,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,862,1025,15,200,0,0,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,280,147,8,63,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1531,867,8,18,0,1,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,126,125,3,50,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,493,916,2,45,0,0,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,150,1357,8,110,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,226,626,8,566,0,1,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,494,2054,16,1117,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1583,1837,15,15,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,490,84,5,256,7,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1317,433,5,15,0,1,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,319,1581,8,803,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,75,104,0,9,0,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,227,253,14,97,14,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1911,2169,16,193,15,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,778,1101,0,18,0,0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,190,277,5,91,21,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1371,623,15,482,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,709,94,7,91,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,393,1858,6,986,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,791,386,0,153,6,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1728,1998,5,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,72,1000,5,633,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,55,37,1,9,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,222,84,8,12,0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,903,1169,5,19,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1557,1814,6,956,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,439,976,8,12,0,1,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1359,735,11,9,11,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,685,395,5,63,0,0,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
7,945,1138,6,539,26,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26,1114,0,13,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,103,116,8,19,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,121,949,5,417,9,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,16,84,5,12,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,465,628,0,15,8,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,387,483,8,2,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,620,350,2,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,11,954,0,41,0,0,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,447,494,8,231,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,772,11,5,31,5,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1869,1555,11,78,0,2,3,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,2052,2305,12,1294,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,134,42,1,15,0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,528,209,0,9,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,62,56,4,24,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,264,0,1,18,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,2086,2335,4,720,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,163,118,6,9,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,61,325,13,12,0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,222,441,0,2,0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,214,325,10,19,0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,49,460,6,502,1,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1065,5,15,1223,0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,454,675,0,193,15,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,903,48,13,15,6,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0,331,236,8,46,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1335,607,8,95,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,768,1005,5,465,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,497,57,5,193,15,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,232,173,6,105,3,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,269,236,8,13,0,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,891,1065,12,158,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,443,123,8,18,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1671,1938,8,1039,13,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1287,1541,0,327,18,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,71,173,0,68,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,2011,2265,5,981,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1819,1647,7,193,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1719,1860,2,404,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,298,1544,8,273,0,1,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,71,1688,15,45,28,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,957,70,8,8,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,374,95,5,15,9,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,510,464,0,44,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,767,1555,5,18,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
