language,cast_0,director,genre_0,company_0,country,cast_num,crew_num
0,79,280,0,78,7,0,2
0,61,787,5,38,9,0,1
0,928,1120,5,46,0,0,2
0,384,1121,8,353,7,0,2
0,929,514,8,527,9,0,0
0,930,1122,8,193,15,0,0
0,586,1123,5,56,0,0,2
0,82,1124,8,528,1,0,2
0,931,1125,8,529,0,0,1
0,932,1126,8,530,0,0,0
0,620,270,8,32,0,1,3
0,115,521,5,326,29,0,1
0,933,695,8,338,9,0,0
0,934,1127,6,111,0,0,0
0,101,1070,1,507,0,0,3
0,194,1128,8,2,9,0,2
0,7,22,0,43,0,0,2
0,467,1129,6,46,0,1,1
0,18,503,6,531,9,2,3
0,935,1130,5,126,37,0,3
0,936,695,8,532,0,1,1
0,937,1131,5,273,1,0,3
0,246,304,5,193,15,0,0
0,659,1132,6,533,7,0,2
0,938,1133,1,534,0,0,1
0,939,1134,8,2,0,0,0
0,18,1002,15,535,44,0,2
0,940,1135,5,536,0,0,2
0,420,837,5,399,6,1,0
5,941,1136,5,9,7,0,2
2,942,426,0,103,9,1,2
0,943,445,5,63,0,0,0
3,944,1137,0,537,5,0,2
0,301,1005,5,538,7,0,1
7,945,1138,6,539,26,0,1
15,946,1139,1,540,47,0,0
0,688,667,1,541,9,0,3
0,947,499,5,418,6,0,0
0,214,1140,14,55,0,0,1
0,948,1141,5,193,15,0,0
0,94,1142,5,90,0,0,0
0,949,1143,0,193,44,0,0
0,537,1144,8,443,7,0,0
0,950,1145,5,542,3,1,2
0,951,1146,3,543,19,0,0
0,119,1147,6,544,12,0,3
0,952,1148,0,545,7,0,3
3,150,1149,5,546,16,0,0
0,953,1150,5,547,1,1,0
0,313,368,12,2,0,1,3
0,94,1151,8,5,0,2,2
0,36,34,5,49,0,0,2
2,954,1152,5,220,9,0,1
0,384,1153,5,548,0,0,0
0,286,325,11,148,0,1,3
16,257,1154,5,549,24,0,1
0,955,460,5,273,13,0,3
0,265,447,5,9,0,0,0
0,205,291,12,53,0,0,1
0,658,1155,1,9,10,0,1
0,956,1156,6,550,0,0,0
0,55,77,5,15,0,3,3
0,957,70,8,8,0,0,1
0,958,476,14,45,0,0,2
0,776,814,5,287,0,0,1
0,555,681,1,78,1,1,2
0,959,1157,15,64,6,1,2
0,522,792,8,193,0,0,1
0,960,1158,0,1,0,0,2
0,856,825,8,551,6,1,0
0,200,421,9,327,9,1,1
0,921,1159,0,552,0,0,0
0,961,262,5,2,0,1,1
0,314,396,0,13,0,0,0
0,170,545,8,9,0,0,1
0,962,994,15,5,0,0,1
0,110,995,15,553,1,0,3
0,661,491,8,200,0,0,1
0,197,135,6,114,0,0,2
0,558,1160,8,273,0,1,0
0,963,1161,8,9,0,0,0
0,338,1162,8,554,1,0,1
0,715,1163,15,9,0,0,0
0,964,47,5,78,0,0,1
0,965,433,8,15,0,0,0
0,273,615,8,273,13,0,1
0,966,1164,15,13,0,0,1
0,236,1165,9,95,0,0,1
0,967,193,8,16,0,0,0
0,968,1166,8,9,0,0,1
2,969,1167,5,34,9,0,2
0,19,1168,12,13,0,0,3
0,903,1169,5,19,0,0,1
0,509,858,5,63,10,0,2
0,471,118,0,555,9,0,1
0,970,1170,15,193,0,0,0
0,563,1064,5,556,0,0,0
0,971,1105,8,186,6,0,1
0,535,1171,0,15,0,0,1
0,972,947,9,557,1,2,3
2,973,1172,5,220,9,0,1
2,974,471,5,558,9,0,2
3,975,131,9,60,5,0,1
0,471,218,8,193,0,0,2
0,976,1173,5,273,0,0,2
0,977,1174,8,559,6,1,0
0,978,339,12,560,0,0,3
0,226,105,5,188,6,0,3
0,894,934,8,9,0,0,1
0,491,953,5,561,0,0,1
0,979,612,8,9,0,0,3
0,682,770,5,273,7,0,1
0,82,1124,8,528,1,1,1
0,259,1015,5,100,0,0,0
5,980,263,5,562,44,2,3
4,409,314,5,103,12,0,3
0,426,949,6,563,1,0,3
0,194,275,8,564,0,0,1
0,454,675,0,193,15,0,0
0,981,106,16,565,0,0,0
0,355,119,5,273,0,1,3
0,278,417,5,9,0,3,3
0,580,493,5,401,0,0,2
0,639,196,15,13,0,1,1
0,293,826,5,52,0,1,0
0,661,1175,8,18,0,0,3
0,982,1176,13,18,0,0,1
0,313,1177,8,95,0,1,1
0,431,612,8,410,0,0,0
0,226,626,8,566,0,1,3
0,983,1178,8,138,0,0,2
0,982,1179,8,13,0,0,1
0,400,440,15,2,0,0,3
0,661,1180,4,13,6,1,3
0,460,933,8,9,0,0,0
0,984,1181,8,151,0,0,0
0,827,943,4,52,0,0,0
0,26,1182,0,52,0,0,1
0,660,1183,8,9,0,0,0
0,985,1184,5,15,0,0,0
0,38,1185,13,376,0,0,3
0,302,289,4,567,0,1,3
0,986,1186,5,88,1,0,3
0,44,170,2,378,0,0,2
0,987,1187,8,151,0,1,0
0,988,143,7,568,0,1,3
0,459,468,5,53,0,0,2
0,989,325,0,31,8,0,3
0,768,1188,1,569,0,2,1
0,990,1189,8,13,0,0,0
0,991,1190,5,570,6,0,2
0,992,1191,8,325,6,2,0
0,827,1192,8,571,0,2,0
0,459,915,8,2,6,0,1
0,993,1193,5,193,0,0,0
0,343,1194,17,572,0,1,3
0,37,1195,1,53,0,0,0
0,121,1196,8,573,1,0,2
0,144,897,8,86,0,0,2
2,994,1197,5,574,9,1,3
0,259,378,5,360,0,0,2
0,329,162,8,144,0,1,0
0,995,1198,12,575,9,0,0
0,491,837,5,179,9,0,2
0,338,1199,8,13,0,0,0
0,32,853,5,576,7,0,2
0,183,1200,5,41,0,0,1
0,996,1201,0,13,0,0,0
0,308,854,5,577,0,0,3
0,997,787,5,256,1,0,2
0,998,1202,6,126,0,0,2
0,999,1203,0,327,1,1,2
0,1000,324,5,578,0,0,2
0,166,1132,13,52,0,0,1
8,1001,1204,9,579,31,0,0
0,1002,1205,7,116,10,0,1
0,103,329,8,390,0,1,2
17,1003,219,1,580,6,0,0
0,407,1090,5,273,0,0,1
0,506,785,5,15,0,0,0
0,791,161,0,71,0,1,3
0,1004,1206,12,581,7,0,0
0,278,1114,13,13,0,0,3
0,780,787,13,256,0,0,0
0,1005,1207,5,15,0,0,1
0,1006,1208,15,41,0,1,1
0,1007,1209,1,78,0,0,1
0,701,316,8,396,0,0,1
0,149,1210,10,63,1,0,3
0,1008,1154,5,417,42,1,3
0,504,1079,5,273,10,0,0
0,441,1211,13,582,0,0,0
0,265,1113,8,583,0,1,0
0,787,335,0,32,0,1,2
0,371,1212,13,584,6,0,0
0,1009,1213,3,20,18,0,2
8,1010,1214,0,585,31,0,1
0,1011,1215,5,586,0,0,1
0,962,408,5,5,0,0,2
0,204,37,15,15,0,1,2
0,328,18,8,15,0,1,3
2,1012,1216,3,179,14,1,1
0,170,627,0,9,0,0,1
0,1013,132,8,287,0,0,3
0,314,132,8,158,0,0,1
0,500,766,0,9,0,0,1
0,103,50,8,5,0,0,1
0,244,1217,6,78,0,1,1
0,39,109,13,9,0,0,0
0,1014,1218,0,86,0,0,3
0,94,541,17,41,0,3,2
0,1015,1219,3,9,0,0,3
0,1016,165,8,63,0,1,1
0,1017,453,8,13,0,0,0
0,846,144,4,18,0,0,3
0,417,528,17,78,1,0,1
0,240,252,7,587,1,1,1
0,1018,1220,0,9,0,0,0
0,1019,1221,8,43,0,1,3
0,1020,1222,5,18,0,1,3
0,194,1131,15,273,0,0,3
0,1021,1223,15,77,0,0,1
0,346,1224,5,118,0,0,2
0,782,1225,8,273,0,0,0
0,1022,399,8,15,0,0,3
0,573,1226,8,1,0,0,1
0,415,504,5,63,20,0,2
0,1023,1227,16,9,0,0,1
0,145,1228,12,91,0,1,3
0,115,388,5,63,0,2,1
0,273,615,5,9,0,0,2
0,1024,405,15,9,0,0,0
0,191,385,15,517,0,0,0
0,230,487,5,186,1,1,2
0,1025,927,8,13,0,0,1
0,643,1222,15,588,1,0,2
0,245,1097,2,91,10,0,1
0,1026,1229,5,91,0,1,1
0,647,1230,8,193,0,0,0
0,1027,689,5,118,0,0,3
0,405,1231,15,15,0,0,2
0,1028,343,8,1,0,1,0
0,225,688,8,9,0,0,3
0,270,394,0,55,0,1,3
0,1029,1232,8,589,0,0,0
0,770,473,8,13,0,0,1
0,398,768,8,273,0,0,1
0,392,247,5,590,0,1,2
0,218,781,12,374,7,1,1
0,426,463,5,591,1,0,1
5,1030,71,0,592,7,1,3
0,1031,1233,8,53,0,0,0
0,986,478,8,317,1,1,1
3,1032,183,1,73,5,0,1
0,357,1234,5,45,0,0,3
0,1033,1235,4,9,0,0,2
0,515,1236,5,593,0,1,0
0,992,1237,0,15,15,0,2
0,633,1238,0,19,10,0,3
0,1034,1239,8,190,0,1,0
0,174,695,5,594,0,1,0
0,588,348,5,52,0,0,2
0,1035,1052,8,595,0,2,2
0,1036,433,8,273,0,0,0
0,290,1240,14,596,10,0,2
0,301,758,5,337,9,1,1
0,573,1241,8,597,7,0,0
8,1037,586,15,598,31,0,1
0,217,146,1,193,0,0,1
0,224,1242,8,18,3,0,2
0,587,1243,8,158,0,1,3
11,1038,1244,8,220,11,0,2
0,136,1245,8,599,0,0,0
0,22,1246,5,273,0,0,1
3,480,593,2,600,7,0,1
0,1039,1247,13,396,6,0,3
0,1040,1248,1,601,19,0,1
0,82,431,5,602,18,0,3
1,1041,1249,13,427,1,0,3
0,1042,19,8,180,7,0,1
0,317,853,8,603,0,0,1
0,332,1044,6,337,0,0,0
0,476,320,5,604,0,0,1
0,506,1250,5,605,7,0,1
18,1043,1251,10,193,41,0,0
0,100,1252,8,110,0,0,0
3,1044,183,8,73,5,0,0
0,1045,725,6,63,0,1,1
3,1046,1253,5,537,5,0,1
3,513,1254,3,193,15,0,0
1,1047,1255,4,606,8,0,1
0,1048,196,10,607,0,0,3
0,1049,1256,15,608,10,0,3
0,1050,1257,5,193,0,0,1
0,589,295,5,52,0,0,1
0,270,126,6,46,1,0,3
0,1051,1127,5,9,0,0,1
1,1052,1258,5,609,8,0,0
0,1053,1259,5,610,6,0,1
3,823,1260,5,611,16,0,0
0,364,255,2,10,0,0,2
0,542,139,1,20,0,3,2
0,413,1261,8,45,0,3,1
0,1054,764,5,158,11,1,3
19,1055,561,1,612,32,0,3
0,413,351,8,1,0,0,0
0,26,361,5,9,0,2,3
0,347,893,0,9,0,1,1
0,1056,591,8,18,0,0,1
0,487,1262,5,13,0,1,2
0,302,876,0,613,10,0,2
0,847,1263,8,9,0,0,1
0,1057,1264,8,527,1,1,1
0,82,130,6,91,0,0,1
0,590,236,5,236,0,1,1
0,393,677,5,614,0,1,3
0,745,522,5,2,0,0,1
0,858,1020,15,45,10,1,1
0,706,867,8,18,0,1,1
0,305,1094,1,273,0,0,2
0,1058,1265,0,325,0,0,0
0,1059,205,5,15,0,0,2
0,159,595,5,78,0,0,0
0,1060,623,4,615,0,1,3
0,369,1266,5,616,6,1,3
0,1061,327,5,440,1,0,1
0,1062,1267,8,79,0,0,0
0,1063,526,8,551,0,0,2
0,1064,1268,5,186,1,0,2
0,304,1269,8,2,0,0,0
0,861,820,5,522,7,0,1
0,685,1270,5,186,1,1,2
0,140,110,5,273,7,0,2
0,1065,5,2,15,0,0,2
0,565,1271,8,208,6,0,0
0,1,643,12,9,0,1,0
0,579,1272,5,617,6,0,1
0,1066,947,13,0,1,2,3
0,1067,1189,8,15,9,0,1
0,1068,866,8,618,0,0,2
0,793,373,5,179,0,0,2
0,1069,1273,5,619,0,0,3
0,197,1274,5,46,48,0,1
0,240,1275,5,9,0,0,3
0,1070,1276,8,78,0,0,0
0,264,1277,5,396,7,0,2
0,62,881,5,186,1,0,0
0,858,1278,15,45,0,0,1
11,1071,1279,5,620,11,0,2
0,561,1280,5,112,0,3,2
0,354,1281,13,621,10,0,1
6,1072,1282,5,622,13,0,2
0,76,514,5,63,1,0,0
0,1073,1283,4,623,18,0,3
0,976,1284,15,624,12,0,3
0,1074,327,4,625,0,2,2
0,1075,37,4,15,0,0,2
0,290,1285,12,135,0,1,1
0,1076,1286,1,626,6,0,0
0,1077,1287,5,627,0,0,1
6,1078,1288,5,193,13,0,0
0,781,1176,5,628,6,0,3
0,1079,1289,9,629,20,0,0
2,1080,1290,8,220,9,0,0
0,194,521,5,63,6,2,3
0,694,1291,5,45,0,0,1
0,858,1292,15,55,0,0,1
0,313,243,0,630,0,0,1
0,459,116,8,68,0,2,1
0,1081,1293,0,15,9,2,3
0,208,1052,8,63,0,0,0
0,858,1292,15,55,0,0,2
0,215,582,5,15,6,0,3
0,522,792,5,55,0,1,3
0,873,47,5,631,0,1,0
0,1082,1294,0,18,0,2,3
0,982,390,8,8,0,0,0
0,745,904,15,359,8,0,3
0,188,202,8,15,0,0,1
0,1083,800,15,78,7,0,3
0,64,390,1,194,0,0,1
0,1084,1295,5,46,1,0,0
0,512,395,5,326,29,0,0
0,1085,1296,4,632,0,0,0
0,107,83,0,82,10,0,1
0,71,1106,0,18,0,0,3
0,1086,919,15,126,0,0,3
0,1087,1223,15,15,0,0,3
0,314,1297,8,13,0,0,1
0,1077,1298,5,208,6,1,3
0,1088,1299,0,52,0,0,0
0,1089,715,15,13,1,0,1
0,206,1300,8,2,0,0,2
0,9,607,2,349,0,1,3
0,560,1301,8,273,0,0,0
0,178,37,5,5,0,0,0
0,289,1033,0,78,0,1,1
0,1090,338,0,93,0,1,0
0,632,794,5,18,0,1,3
0,652,1302,8,45,0,0,1
0,692,873,8,2,0,0,0
0,754,417,13,223,0,0,1
0,257,1303,1,1,0,0,3
0,441,467,15,9,0,0,1
0,756,1304,15,383,0,0,3
0,635,1305,5,52,0,0,1
0,1091,1157,15,19,0,0,2
0,197,1306,14,15,0,0,2
0,200,979,5,188,0,0,3
0,277,1307,5,68,0,1,1
0,1092,1308,0,482,0,0,3
0,676,576,8,273,0,0,0
0,714,466,8,53,0,0,1
0,1093,555,4,285,0,0,2
0,955,395,5,273,1,0,0
0,489,1309,8,13,0,0,2
0,811,969,8,15,0,0,0
0,154,433,5,15,0,0,0
0,1094,428,0,18,16,0,3
0,191,180,0,15,0,0,2
0,1095,1310,15,41,7,0,3
0,1096,379,11,78,0,0,2
0,26,1114,0,13,0,0,0
0,72,1000,5,633,0,0,3
0,1097,1311,0,9,0,1,2
0,1098,1312,16,2,0,0,0
0,1099,1313,8,118,0,0,0
0,1100,1314,3,9,0,0,0
0,1101,1270,5,186,1,0,1
0,98,583,0,63,7,0,2
0,1102,1315,8,13,0,0,0
0,437,1316,6,634,0,0,3
0,1103,1317,1,635,0,0,0
0,459,636,8,636,0,0,2
0,1104,1219,8,18,0,1,1
0,459,1318,8,13,0,0,0
0,198,23,5,95,6,1,1
0,1105,20,8,637,0,0,2
0,498,1043,8,193,0,0,2
0,1106,205,13,46,0,0,2
0,1107,1319,0,86,0,0,0
0,735,487,13,63,1,0,2
0,394,365,8,638,0,3,3
0,1079,1320,8,639,0,1,0
0,54,1321,8,300,0,1,1
0,1108,757,8,640,0,0,0
0,112,652,5,13,0,2,3
0,1109,1322,15,641,0,0,3
0,1110,1323,3,1,0,0,0
0,1111,1324,5,364,6,2,0
0,1112,503,5,1,0,0,2
0,463,1325,0,78,7,0,0
0,437,1326,8,642,0,0,0
0,758,1327,8,643,1,1,0
0,1113,1328,8,15,0,0,1
0,56,927,5,644,0,1,1
0,1114,1329,8,63,0,0,2
0,3,840,1,158,0,0,2
0,278,1330,8,645,0,0,0
0,565,1331,5,646,0,0,2
11,1115,1332,5,209,11,0,1
0,1116,1333,5,647,0,0,0
0,45,1334,0,317,1,0,2
0,1117,147,0,517,0,0,2
0,143,719,5,648,7,2,3
0,1118,1335,5,649,1,0,2
0,732,1336,0,194,0,0,1
0,664,800,5,477,7,0,0
0,1119,1337,8,2,0,0,0
0,1120,433,8,13,0,0,0
0,1121,1338,15,650,0,1,3
0,1122,1222,1,194,34,0,1
0,84,1339,8,123,0,0,1
0,1123,18,5,41,0,0,2
0,504,467,5,570,6,0,3
0,143,1340,0,110,0,0,0
0,1124,854,1,262,1,1,0
0,842,680,6,651,0,1,1
6,1125,1341,0,193,15,0,0
0,939,1192,6,328,9,0,2
0,72,408,13,652,0,0,2
0,280,1342,8,653,0,0,0
0,796,1343,13,399,6,0,2
0,566,1344,8,138,0,0,2
0,1126,593,5,654,5,0,2
0,1127,1276,5,655,12,0,1
0,333,126,8,151,11,0,1
0,44,1345,0,193,27,0,0
10,771,930,0,656,5,0,0
0,1128,1346,5,243,9,0,1
2,1129,1347,8,657,9,0,0
0,1130,1348,5,658,0,0,2
0,1131,1349,5,193,9,0,0
0,262,1350,5,186,11,0,3
0,308,1351,8,659,14,0,0
0,1132,1352,0,660,1,0,1
0,194,1353,8,661,0,1,0
0,1133,1256,15,623,1,0,3
0,1042,1238,5,662,0,0,2
0,60,1354,5,443,0,0,1
0,1134,1355,8,5,0,0,0
0,1135,599,5,193,15,0,0
4,1136,1356,10,663,20,0,2
0,673,737,8,664,0,0,2
0,150,1357,8,110,0,0,0
0,510,1358,8,193,15,0,0
0,620,1359,8,665,0,0,0
0,332,1360,8,601,0,0,0
0,1137,1215,5,666,6,0,0
0,121,1361,5,416,10,0,1
0,314,1297,8,381,0,0,0
0,1138,1362,8,193,0,0,0
0,111,1363,13,667,12,0,1
0,1139,1364,5,668,10,0,0
0,147,1365,8,669,7,0,2
0,478,476,6,670,6,0,1
0,1140,1366,17,671,6,0,3
0,52,1367,0,570,6,0,3
0,524,1368,7,672,20,0,0
0,241,1207,5,673,7,0,3
20,1141,1369,5,674,17,0,1
0,1142,1370,8,675,1,0,0
0,384,1371,0,676,0,0,3
0,378,1372,5,677,6,0,0
0,1143,1373,8,678,0,0,0
8,1037,730,0,598,31,0,0
0,1144,1109,15,349,0,0,0
0,1145,1374,5,364,6,0,2
0,126,557,8,63,0,0,2
0,943,1375,5,55,0,0,0
0,314,286,8,13,0,0,0
0,212,1376,0,679,6,0,3
0,240,681,0,7,1,0,1
0,160,1377,5,680,1,0,0
2,1146,1002,5,462,9,0,2
0,1147,1378,15,158,0,0,0
0,1148,1379,15,659,0,0,0
0,1149,1380,0,78,0,2,1
4,537,1381,8,681,12,1,2
0,1150,1382,3,682,6,0,1
0,505,669,0,193,0,0,0
0,74,450,5,683,1,0,0
0,211,1278,0,684,6,0,3
0,1125,1383,5,685,13,0,0
16,459,1154,5,549,24,0,1
0,105,1384,5,686,10,0,2
6,1072,1385,5,622,13,0,0
0,1147,17,15,18,0,0,2
0,1151,623,15,13,0,0,1
0,305,1386,5,188,0,0,0
0,1152,595,5,78,0,1,3
0,240,490,1,7,49,0,1
0,1153,567,15,687,0,1,2
11,1154,1387,8,688,11,0,0
0,990,271,5,13,0,0,1
0,1155,576,5,15,0,0,0
0,1156,1163,15,78,0,0,1
0,773,935,16,95,0,0,2
0,1157,1293,15,15,9,1,3
0,208,1388,8,63,0,0,0
0,1017,1175,8,13,0,0,2
0,45,378,5,360,7,0,1
0,1158,1389,13,13,0,0,3
0,170,455,8,9,0,0,2
0,1159,946,15,200,6,0,0
0,156,1390,8,151,0,0,0
0,174,85,10,186,1,1,0
0,354,1391,5,273,0,0,2
0,1014,1392,8,91,0,0,0
0,90,88,0,193,0,0,3
0,1160,523,8,78,0,0,1
0,1099,1393,8,425,0,1,1
0,1161,940,12,689,0,0,3
0,1162,1394,0,690,0,0,1
0,1163,1169,5,691,0,0,0
0,280,992,8,692,0,0,0
0,1164,915,8,193,0,0,1
0,138,953,5,351,1,0,3
8,1165,1395,15,693,31,0,0
0,1166,990,16,18,0,0,1
15,1167,1396,5,223,47,0,0
0,829,229,15,193,11,0,1
2,1168,1397,8,235,9,0,0
0,1169,947,8,694,9,1,1
0,1170,1398,5,695,0,0,0
0,1171,1126,5,696,10,0,0
16,1172,1399,13,697,3,1,3
0,255,1400,8,126,0,0,0
0,15,1042,6,256,1,0,0
2,1173,1401,5,220,9,0,1
0,745,1402,5,698,0,1,2
0,658,1403,1,9,10,0,1
0,1117,1404,3,699,1,0,0
0,343,1405,6,63,1,0,0
0,1174,1406,5,700,10,0,3
2,1175,1407,5,701,9,1,1
0,212,1408,6,95,0,0,3
0,1176,213,0,20,31,0,0
0,947,1409,6,702,6,1,3
0,1177,130,15,5,0,1,3
0,125,419,5,273,0,0,2
0,494,1410,5,18,0,0,2
0,80,1411,8,703,0,0,2
0,767,1412,4,9,0,1,1
0,1178,1413,1,1,0,0,2
0,244,689,8,9,0,0,2
0,743,866,5,273,13,0,1
0,1179,1414,12,324,0,0,3
0,1180,1415,5,18,0,0,1
0,1181,1416,15,704,0,0,0
8,1182,1417,0,705,31,0,0
0,1183,1240,5,186,1,0,2
0,1072,1282,5,273,13,0,1
0,192,950,0,706,0,0,3
0,1184,1418,1,193,15,0,0
0,1078,1419,5,193,15,0,0
0,469,1420,5,333,18,0,0
6,1185,1421,12,707,13,0,0
0,1186,1422,5,158,0,3,1
0,498,1292,15,55,0,0,0
21,1187,1423,1,708,50,0,1
0,88,165,6,63,0,2,3
0,1188,1424,1,709,0,1,1
0,37,1425,13,340,0,1,3
0,1189,422,8,273,0,0,3
0,717,617,5,18,0,0,2
0,31,84,8,53,0,0,2
0,589,1426,8,273,0,1,3
0,1190,339,13,2,0,0,1
0,469,460,15,88,1,0,3
0,1191,1427,5,193,0,0,0
0,286,1428,13,9,0,1,3
0,261,1160,8,193,15,0,0
0,1192,1429,8,13,0,0,1
0,167,690,8,41,0,1,3
0,903,1430,15,44,0,0,1
0,413,1431,8,644,0,0,3
0,460,1432,8,193,15,0,0
0,1193,1433,1,710,0,0,1
0,174,85,5,696,1,0,1
0,1194,1434,1,78,1,0,1
0,1195,545,15,13,0,1,3
0,1196,507,5,18,0,0,0
0,1197,1435,5,55,0,1,2
0,1198,1220,8,15,0,0,0
0,365,1436,8,45,6,0,2
0,3,1437,6,55,6,0,3
0,499,757,5,273,34,0,2
2,1199,1438,0,711,6,0,1
0,1200,1439,0,712,0,2,2
0,1201,1064,5,400,0,0,0
0,1202,1440,8,273,0,0,2
0,636,328,8,151,0,2,3
0,1102,1441,8,53,0,0,0
0,600,774,5,218,0,0,0
0,1203,1043,8,1,0,0,2
0,1204,56,8,63,0,0,2
0,156,926,8,193,0,1,0
0,537,1442,8,273,0,0,0
0,1205,1064,5,556,1,0,1
0,1206,955,3,713,0,0,3
0,1207,947,8,557,1,0,2
2,452,1443,8,220,9,0,0
0,947,1106,0,714,0,0,3
0,301,424,8,130,7,0,0
0,1208,1444,8,144,0,1,2
0,1209,811,8,186,1,1,1
0,1207,974,5,715,18,0,1
0,1210,1445,5,110,0,0,0
0,1211,1446,5,716,1,0,2
0,1212,1447,3,717,14,0,1
0,744,1448,8,422,0,1,1
0,112,1449,5,718,0,0,1
0,228,1450,5,169,0,0,0
0,1213,1451,18,719,1,0,0
0,7,1452,8,149,0,0,1
0,1214,602,5,351,1,0,0
0,1215,1453,12,55,6,0,3
0,586,1454,8,193,7,0,2
0,512,591,0,379,9,0,1
0,1216,1455,13,126,0,0,2
0,87,1456,5,193,15,0,0
0,211,1457,0,720,0,0,0
0,120,1458,8,549,24,0,3
0,319,1459,5,721,9,0,0
1,1217,959,4,427,8,0,2
0,75,532,5,722,7,0,2
2,1218,1460,5,193,6,0,0
0,465,1461,0,723,0,0,0
3,202,572,8,724,5,0,2
0,395,1462,5,186,7,0,2
0,170,542,5,725,0,0,1
0,1219,1443,6,220,9,0,1
0,1220,1463,0,726,0,0,1
0,1221,1464,0,727,0,0,3
0,307,1465,0,728,0,0,2
0,272,542,8,51,0,0,3
0,987,656,8,91,0,0,0
10,150,1466,13,13,16,0,0
2,237,1467,5,729,9,0,1
0,207,688,8,273,0,1,3
0,1222,1468,15,55,0,0,2
0,937,1111,5,186,1,1,0
0,172,974,8,105,0,0,1
0,1223,1469,8,194,6,0,0
0,1177,793,0,9,6,0,1
0,794,951,8,193,6,0,0
0,863,1470,0,730,0,0,0
0,1224,1471,5,193,15,0,0
0,437,1219,8,63,0,1,0
0,1225,326,5,186,0,0,2
2,1226,1472,5,193,15,0,0
0,471,787,5,186,1,0,1
0,420,1473,8,193,1,1,0
0,199,1474,5,731,1,0,0
0,1227,1475,5,732,0,0,0
6,1228,1476,7,622,13,0,0
2,1229,1477,3,338,9,0,2
0,1230,255,6,340,0,0,2
5,1231,1478,5,152,7,1,1
0,195,1091,6,340,24,0,3
0,573,1479,6,733,1,1,3
0,164,1480,15,734,15,0,1
0,724,688,8,273,0,1,3
0,465,1481,0,613,6,0,1
0,240,1482,1,78,1,0,2
0,451,417,5,9,0,2,3
0,1232,447,5,9,0,1,2
0,167,16,8,273,0,0,3
0,770,1240,5,700,4,0,0
0,94,147,5,735,0,3,2
0,1233,87,6,19,10,0,3
0,555,1482,1,78,1,0,1
0,570,350,8,75,0,0,0
0,30,1483,8,15,9,0,2
0,80,1305,8,52,0,0,0
0,1234,297,5,337,9,0,2
0,796,439,13,338,6,0,2
0,119,335,6,2,0,0,2
0,716,1484,1,158,0,0,2
0,555,1482,1,78,1,0,2
0,1235,831,0,43,0,0,0
0,1236,667,1,736,1,0,3
0,220,1485,16,737,0,0,0
0,1237,1486,15,18,0,0,3
0,84,361,8,63,0,1,1
0,1238,1087,5,55,7,1,3
0,1239,1160,13,738,0,0,0
0,1240,630,5,739,0,0,0
0,1238,1087,15,15,0,1,3
0,1241,1487,15,193,0,0,0
0,1242,373,8,254,0,0,3
0,313,1488,8,740,0,0,1
0,1243,600,1,741,0,0,1
0,1244,1094,12,86,0,1,3
0,281,1489,5,341,0,0,1
0,1245,47,5,15,0,0,0
0,1246,1450,12,63,0,0,0
0,1247,1370,5,193,1,0,0
0,1248,118,1,742,10,0,2
0,1249,189,8,95,0,0,0
0,1221,1490,6,743,1,0,2
0,1250,1491,0,744,0,0,0
6,1072,1385,5,622,13,0,1
0,735,182,5,338,0,0,0
0,68,1331,8,40,0,0,2
0,1251,1492,5,193,15,0,0
0,589,1207,5,338,0,0,0
0,1252,1212,5,95,0,1,1
0,68,1493,5,186,1,0,3
0,1253,1494,5,745,1,0,0
0,1254,1495,0,193,0,0,0
0,55,420,8,746,6,0,2
0,18,1474,5,747,12,0,0
0,341,1496,0,748,1,0,2
2,468,580,2,103,9,0,0
0,463,568,8,223,0,0,2
0,1255,1497,8,193,15,0,0
0,1256,1498,8,749,0,0,0
0,167,1499,5,750,0,0,2
0,201,583,8,186,1,0,1
0,780,521,14,105,0,0,1
0,1257,1500,5,719,7,0,0
0,491,1300,12,112,0,1,0
0,506,1501,8,243,9,0,2
7,1258,1502,5,751,26,0,1
0,1259,1503,13,752,0,0,1
0,699,1504,5,753,1,0,2
0,1245,1439,0,100,6,0,1
10,1260,1505,13,754,5,0,0
0,163,417,15,223,0,0,2
7,1261,1506,3,755,26,0,0
0,1262,1507,7,756,0,0,0
0,286,325,12,5,0,0,1
0,1263,1508,1,158,6,0,2
0,1062,773,8,378,0,0,0
0,413,351,8,757,0,0,0
0,846,1509,5,193,15,0,0
0,1264,1510,6,758,0,0,3
5,1265,1511,5,193,7,0,1
0,120,1512,8,156,7,1,3
0,519,1513,0,759,0,0,0
0,77,1514,15,760,0,0,2
2,1266,492,5,761,6,0,3
11,1267,401,5,688,11,0,0
0,469,1515,0,762,18,0,0
19,1268,136,5,95,32,0,3
0,1269,705,15,13,0,0,3
0,1270,1516,8,193,15,0,0
0,316,262,13,46,0,0,1
0,1271,1517,5,46,0,1,2
0,1272,1518,8,15,0,0,1
0,573,205,15,763,0,0,2
0,111,53,0,1,0,0,2
0,609,51,13,2,0,0,0
0,1273,1440,8,208,0,0,0
0,1274,617,4,15,0,0,3
0,1271,1519,15,443,0,0,3
5,1275,1520,5,764,7,1,2
0,688,895,5,733,1,0,2
0,2,68,5,338,1,0,2
0,1224,1521,5,193,0,0,0
0,1276,1522,5,40,1,0,3
