id,title,original_language,overview,popularity,release_date,runtime,vote_average,vote_count,cast_num,cast_0_id,cast_0_name,cast_0_gender,cast_1_id,cast_1_name,cast_1_gender,cast_2_id,cast_2_name,cast_2_gender,cast_gender_na,cast_gender_f,cast_gender_m,crew_num,director_id,director_name,genre_0_id,genre_0_name,genre_1_id,genre_1_name,genre_2_id,genre_2_name,keyword_0_id,keyword_0_name,keyword_1_id,keyword_1_name,keyword_2_id,keyword_2_name,keyword_3_id,keyword_3_name,keyword_4_id,keyword_4_name,production_companies_num,production_company_0_id,production_company_0_name,production_company_1_id,production_company_1_name,production_countries_num,production_country_code,production_country_name,spoken_languages_num,spoken_language_code,spoken_language_name
14438,Fireproof,en,"In Albany, the marriage of Caleb end Catherine Holt is in crisis and they decide to divorce. However, Caleb's father, John, proposes that his son delays their separation process for forty days and follow a procedure called ""The Love Dare"" to make them love each other again.",6.093989,2008-09-26,122.0,7.0,100,15,78041,Kirk Cameron,2,78042,Erin Bethea,1,525139,Ken Bevel,2,8,2,5,3,78040,Alex Kendrick,18,Drama,,,,,494,father son relationship,657,fire,2733,firemen,5950,christian,5999,advice,5,3290,Carmel Entertainment,3291,Provident Films,1,US,United States of America,1,en,English
211086,Faith Connections,hi,A filmmaker's insight into the biggest gathering on earth -the Kumbh Mela.,0.48088000000000003,2013-11-21,115.0,4.2,3,10,1462533,Bhole Baba,0,1462534,Hatha Yogi Baba,0,1462535,Pant Shirt Baba,0,10,0,0,14,7324,Pan Nalin,99,Documentary,18,Drama,,,486,himalaya,4096,hindu,5864,pilgrimage,6150,faith,6194,hinduism,1,52630,Jungle Book Entertainment,,,2,FR,France,1,hi,हिन्दी
23069,Benji,en,A stray dog saves two kidnapped children.,2.651418,1974-10-17,86.0,6.1,35,10,186336,Patsy Garrett,1,1152492,Allen Fiuzat,0,1172555,Cynthia Smith,0,3,3,4,1,94787,Joe Camp,12,Adventure,10751,Family,10749,Romance,1562,hostage,5608,affection,10084,rescue,15162,dog,157987,animal actor,0,,,,,1,US,United States of America,1,en,English
83,Open Water,en,"Two divers are left out at sea without a boat. There’s nothing but water for miles, unless they look at what’s underneath them...",15.611857,2004-08-06,79.0,5.4,315,6,644,Blanchard Ryan,1,646,Daniel Travis,2,1187,Saul Stein,2,2,1,3,25,640,Chris Kentis,18,Drama,53,Thriller,,,269,diving,843,cataclysm,3030,nightmare,4210,panic,5250,red sea,1,22376,Plunge Pictures LLC,,,1,US,United States of America,1,en,English
89857,High Road,en,"Directed by Matt Walsh, a co-founding member of world-renowned comedy troupe Upright Citizens Brigade, High Road showcases a totally improvised script about Glenn “Fitz” Fitzgerald (James Pumphrey), a young man whose loyalties are split among his band, his girlfriend Monica(Abby Elliottt) and selling drugs. After his band breaks up, Fitz finds himself dealing drugs out of his garage and bonding with 16-year-old neighborhood kid Jimmy (Dylan O’Brien). As his former band mates (Zach Woods, Matt L. Jones, Lizzy Caplan) begin finding success and one of his drug deals goes awry, Fitz hits the road with Jimmy. Amid car chases, guns, broken bones, sassy cabbies and a suspicious doctor (Horatio Sanz), Fitz has to navigate their way to safe harbor--and he doesn’t even know about the surprise Monica has in store for him back home!",1.292948,2012-03-06,87.0,5.8,22,16,937877,Kathryn Burns,0,51988,Lizzy Caplan,1,160098,Michael Coleman,0,2,2,12,10,59841,Matt Walsh,35,Comedy,,,,,,,,,,,,,,,0,,,,,1,US,United States of America,1,en,English
30315,Kingdom of the Spiders,en,"Investigating the mysterious deaths of a number of farm animals, vet Rack Hansen discovers that his town lies in the path of hoards of migrating tarantulas. Before he can take action, the streets are overrun by killer spiders, trapping a small group of towns folk in a remote hotel.",2.537032,1977-08-24,97.0,5.7,30,19,1748,William Shatner,2,99837,Tiffany Bolling,1,4963,Woody Strode,2,3,10,6,20,97966,John 'Bud' Cardos,27,Horror,878,Science Fiction,,,612,hotel,1415,small town,4063,siege,10183,independent film,13092,corpse,1,56482,Arachnid Productions Ltd.,,,1,US,United States of America,1,en,English
14358,Mad Hot Ballroom,en,"Eleven-year-old New York City public school kids journey into the world of ballroom dancing and reveal pieces of themselves and their world along the way. Told from their candid, sometimes hilarious perspectives, these kids are transformed, from reluctant participants to determined competitors, from typical urban kids to ""ladies and gentlemen,"" on their way to try to compete in the final citywide.",0.772668,2005-05-13,105.0,7.2,8,0,,,,,,,,,,0,0,0,2,229374,Marilyn Agrelo,99,Documentary,10751,Family,,,271,competition,10073,documentary,10104,dance contest,10106,ballroom dancing,161155,kids,0,,,,,1,US,United States of America,2,en,English
2056,The Station Agent,en,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",11.578545,2003-01-26,88.0,7.4,210,15,22970,Peter Dinklage,2,1276,Patricia Clarkson,1,21127,Bobby Cannavale,2,1,6,8,16,17867,Tom McCarthy,18,Drama,35,Comedy,,,477,train station,586,new jersey,5290,small person,6054,friendship,6178,newfoundland,2,921,Next Wednesday Productions,922,SenArt Films,1,US,United States of America,1,en,English
41144,To Save A Life,en,"Jake Taylor has everything. He has a beautiful girl, he's the champion in basketball and beer pong, and everyone loves him. Then, an old childhood friend, whom Jake used to be friends with, commits suicide. Jake begins to think. He wonders what he could've done to save his friend's life. A youth minister tells him that Jake needs God. So Jake becomes a Christian. However, things begin to spin out of control. His dad is cheating on his mom, his girlfriend is pregnant, and his former friends ridicule and mock him. During all this, Jake is going to realize just what it means to be a Christian and how, to save a life.",0.050210000000000005,2009-11-05,120.0,6.2,21,8,84841,Randy Wayne,2,96029,Deja Kreutzberg,1,227886,Joshua Weigel,0,1,3,4,1,125637,Brian Baugh,18,Drama,,,,,5950,christian,10183,independent film,,,,,,,0,,,,,1,US,United States of America,1,en,English
35199,Wordplay,en,"From the masters who create the mind-bending diversions to the tense competition at the American Crossword Puzzle Tournament, Patrick Creadon's documentary reveals a fascinating look at a decidedly addictive pastime. Creadon captures New York Times editor Will Shortz at work, talks to celebrity solvers -- including Bill Clinton and Ken Burns -- and presents an intimate look at the national tournament and its competitors.",0.9060959999999999,2006-06-26,94.0,7.3,10,9,116333,Will Shortz,2,116334,Merl Reagle,0,116335,Tyler Hinman,0,6,0,3,3,116330,Patrick Creadon,99,Documentary,,,,,271,competition,10073,documentary,11836,contest,185438,crossword puzzle,,,0,,,,,0,,,1,en,English
14271,Beyond the Mat,en,"Beyond the Mat is a 1999 professional wrestling documentary, directed by Barry W. Blaustein. The movie focuses on the lives of professional wrestlers outside of the ring, especially Mick Foley, Terry Funk, and Jake Roberts. The film heavily focuses on the World Wrestling Federation (WWF), often criticizing it and its chairman Vince McMahon. It also follows Extreme Championship Wrestling, it's rise in popularity, and many other independent wrestlers and organizations.",2.778633,1999-10-22,102.0,7.8,17,15,77763,Mick Foley,2,33016,Terry Funk,2,57342,Vince McMahon,2,6,1,8,5,57328,Barry W. Blaustein,99,Documentary,,,,,5970,wrestling,6075,sport,9859,controversial,213826,ecw,229287,wwe,3,23,Imagine Entertainment,33,Universal Pictures,1,US,United States of America,1,en,English
16653,The Singles Ward,en,"When Jonathan Jordan gets divorced he's thrust back into the world of being a single Mormon - a world who's ultimate goal is eternal marriage. Struggling to fit in, Jonathan decides to stop going to church only to be pursued by the members of the local singles ward who want to reactivate him. Nothing works until Jonathan falls for Cammie Giles, the ward activities director. Suddenly, going to church becomes much more appealing, But is he going for the right reasons?",0.9205909999999999,2002-01-30,102.0,7.5,4,6,1022885,Will Swenson,2,38710,Connie Young,1,226615,Daryn Tufts,0,3,1,2,2,288712,Kurt Hale,35,Comedy,18,Drama,10751,Family,,,,,,,,,,,1,4003,Halestorm entertainment,,,1,US,United States of America,0,,
14757,Osama,ps,Teenage girl Osama cuts her hair and dresses like a boy to get a job and support her widowed mother and grandmother. When Osama is called by the Taliban to join school and military training she embarks on a terrifying and confusing journey as she tries to keep the Taliban from finding out her true identity.,1.447734,2003-05-20,83.0,6.3,32,4,77274,Marina Golbahari,1,77275,Arif Herati,2,77276,Zubaida Sahar,1,1,2,1,12,77273,Siddiq Barmak,18,Drama,,,,,10183,independent film,,,,,,,,,4,13413,Hubert Bals Fund,15505,NHK,3,AF,Afghanistan,4,en,English
84401,Sholem Aleichem: Laughing In The Darkness,en,"A riveting portrait of the great writer whose stories became the basis of the Broadway musical Fiddler on the Roof. Sholem Aleichem: Laughing in the Darkness tells the tale of the rebellious genius who created an entirely new literature. Plumbing the depths of a Jewish world locked in crisis and on the cusp of profound change, he captured that world with brilliant humor. Sholem Aleichem was not just a witness to the creation of a new modern Jewish identity, but one of the very men who forged it.",0.109579,2012-02-24,93.0,7.0,2,8,32905,Rachel Dratch,1,930743,Hillel Halkin,0,287382,Jason Kravitz,2,4,1,3,2,656971,Joseph Dorman,99,Documentary,,,,,,,,,,,,,,,0,,,,,0,,,0,,
23655,Groove,en,An inside look into one night in the San Francisco underground rave scene.,1.09454,2000-06-08,86.0,5.6,6,24,184581,Hamish Linklater,2,1224812,Denny Kirkwood,0,63155,Mackenzie Firgens,1,13,5,6,2,17042,Greg Harrison,18,Drama,10402,Music,10749,Romance,10183,independent film,,,,,,,,,0,,,,,1,US,United States of America,1,en,English
36825,The R.M.,en,"Jared Phelps (Kirby Heyborne) has completed two years of full-time missionary service for The Church of Jesus Christ of Latter-day Saints. His mission president has promised him that he will be blessed for his service, and he thinks he has it all worked out. His girlfriend has waited for him. His boss promised that he could have his old job back, and he has already sent his application to BYU. Everything that can go wrong does go wrong. His girlfriend dumps him. His loses his job, and he isn't accepted to BYU. Then, it gets even worse, and he has to decide if choosing the right is worth all the trouble.",0.082978,2003-01-31,101.0,4.8,4,1,63494,Kirby Heyborne,2,,,,,,,0,0,1,1,288712,Kurt Hale,35,Comedy,80,Crime,10751,Family,,,,,,,,,,,1,4003,Halestorm entertainment,,,1,US,United States of America,1,en,English
33430,Twin Falls Idaho,en,"Francis and Blake Falls are Siamese twins who live in a neat little room in a rundown hotel. While sharing some organs, Blake is always fit and Francis is very sickly. Into their world comes a young lady, who turns their world upside down. She gets involved with Blake, and convinces the two to attend a Halloween party, where they can pass themselves off as wearing a costume. Eventually Francis becomes really ill, and they have to be separated. They then face the physical and mental strains that come from their proposed separation.",0.619136,1999-07-30,111.0,7.0,11,7,41886,Mark Polish,2,41887,Michael Polish,2,163642,Michele Hicks,0,2,1,4,3,41887,Michael Polish,18,Drama,10749,Romance,,,10183,independent film,,,,,,,,,0,,,,,0,,,1,en,English
12281,Mean Creek,en,"Teenagers living in small-town Oregon take a boat trip for a birthday celebration. When they get an idea to play a mean trick on the town bully, it suddenly goes too far. Soon they're forced to deal with the unexpected consequences of their actions.",8.519202,2004-01-15,90.0,6.9,106,7,28042,Rory Culkin,2,41464,Scott Mechlowicz,2,4940,Trevor Morgan,2,0,1,6,13,72034,Jacob Aaron Estes,80,Crime,18,Drama,,,236,suicide,567,alcohol,1328,secret,1421,birthday,1889,lake,1,3095,Whitewater Films,,,1,US,United States of America,1,en,English
125052,Hurricane Streets,en,"Marcus is a kid on Manhattan's mean streets. He's turning 15, his father is dead, his mother is in prison for smuggling undocumented aliens. His grandmother is raising him. He has four close buddies who have a basement clubhouse; they shoplift and sell the wares to kids. One is moving toward selling drugs. Marcus wants to take a breather from the city and visit family in New Mexico. He also meets Melena, 14, a sweet kid who dreams of going to Alaska; her father is not just protective but angry and uncommunicative. The gang pressures Marcus to move up to burglary and car theft. He just wants to breathe open air. Can anything go right?",0.36446999999999996,1997-01-21,86.0,4.8,4,5,2839,Brendan Sexton III,2,1395443,Antoine McLean,0,1183822,Mtume Gant,0,3,0,2,2,66800,Morgan J. Freeman,10749,Romance,80,Crime,18,Drama,378,prison,1508,new mexico,6212,smuggling,10726,gang,14604,theft,3,60,United Artists,40543,Posthorn Pictures,1,US,United States of America,1,en,English
96238,Never Again,en,Two people who have pledged never to fall in love again then discover each other in a gay bar.,0.039077,2002-07-12,98.0,4.0,3,13,4175,Jeffrey Tambor,2,20362,Jill Clayburgh,1,1910,Caroline Aaron,1,4,4,5,10,68185,Eric Schaeffer,35,Comedy,10749,Romance,,,9799,romantic comedy,,,,,,,,,0,,,,,0,,,1,en,English
30246,Civil Brand,en,"Forced to work under slave-like conditions in a ""prison for profit"" program, the inmates of a mostly-African-American female prison, Whitehead Correctional, try to take over the institution. At the core of the story is Frances, who finds herself in prison after being falsely convicted of murder, and who is told that her baby has been murdered, sparking her to lead her fellow inmates in the protest",0.665512,2003-08-29,95.0,5.3,4,7,105880,LisaRaye McCoy,1,10824,N'Bushe Wright,1,32646,Monica Calhoun,1,0,5,2,1,105882,Neema Barnette,80,Crime,18,Drama,53,Thriller,187056,woman director,,,,,,,,,0,,,,,1,US,United States of America,1,en,English
7301,Lonesome Jim,en,"Failing to make it on his own, 27-year-old Jim moves back in with his parents and deals with crippling family obligations.",3.433625,2005-11-16,91.0,6.4,26,14,1893,Casey Affleck,2,18472,Kevin Corrigan,2,882,Liv Tyler,1,3,4,7,6,884,Steve Buscemi,35,Comedy,18,Drama,10749,Romance,738,sexuality,970,parents kids relationship,1447,indiana,2095,anti hero,4232,melancholy,1,2224,Plum Pictures,,,0,,,1,en,English
172533,Drinking Buddies,en,"Weekend trips, office parties, late night conversations, drinking on the job, marriage pressure, biological clocks, holding eye contact a second too long… you know what makes the line between “friends” and “more than friends” really blurry? Beer.",17.378455,2013-08-23,90.0,6.0,356,14,59315,Olivia Wilde,1,543505,Jake Johnson,2,84223,Anna Kendrick,1,7,3,4,22,40863,Joe Swanberg,10749,Romance,18,Drama,,,10556,male female relationship,14522,co-worker,14534,relationship,171993,mumblecore,,,1,18346,Burn Later Productions,,,1,US,United States of America,1,en,English
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,en,The life and career of renowned magician and sleight of hand artist Ricky Jay.,0.425195,2012-10-04,88.0,7.1,17,5,10743,Ricky Jay,2,10565,Dick Cavett,2,1388079,Winston Simon,0,2,0,3,13,1115066,Molly Bernstein,99,Documentary,,,,,2343,magic,187056,woman director,,,,,,,1,39134,Kino Lorber,,,1,US,United States of America,1,en,English
346,Seven Samurai,ja,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",39.756747999999995,1954-04-26,207.0,8.2,878,101,7450,Toshirō Mifune,2,7453,Takashi Shimura,2,20828,Yoshio Inaba,2,85,1,15,21,5026,Akira Kurosawa,28,Action,18,Drama,,,233,japan,1462,samurai,4402,peasant,4631,looting,5329,rice,1,882,Toho Company,,,1,JP,Japan,1,ja,日本語
84318,The Other Dream Team,en,"The incredible story of the 1992 Lithuanian basketball team, whose athletes struggled under Soviet rule, became symbols of Lithuania's independence movement, and – with help from the Grateful Dead – triumphed at the Barcelona Olympics.",0.388401,2012-09-28,89.0,6.9,7,10,1084970,Greg Speirs,0,942254,Jim Lampley,2,163554,Bill Walton,2,8,0,2,10,930701,Marius Markevicius,99,Documentary,,,,,2070,olympic games,6075,sport,6496,basketball,176746,basketball team,,,0,,,,,0,,,1,en,English
45145,Johnny Suede,en,A struggling young musician and devoted fan of Ricky Nelson wants to be just like his idol and become a rock star.,1.354816,1991-08-18,97.0,4.7,13,6,287,Brad Pitt,2,77589,Calvin Levels,2,2229,Catherine Keener,1,0,2,4,16,6400,Tom DiCillo,35,Comedy,10749,Romance,,,572,sex,2334,nightclub,2483,nudity,4048,musician,4528,song,4,8138,Vega Film,10005,Balthazar Productions,3,CH,Switzerland,1,en,English
13983,Finishing The Game,en,"In 1973, martial arts great Bruce Lee died, his final film, Game of Death, left unfinished. With the public hungry for more Lee, movie execs decide to find a replacement. This outrageous satire looks at the entire process, from the oddball candidates to the greed and racial motivations that drive the final decision. There's big business in the movies, and Finishing the Game skewers it with an eye for '70s detail.",0.459625,2007-01-21,84.0,4.9,8,12,263229,Roger Fan,2,61697,Sung Kang,2,53651,Monique Gabriela Curnen,1,1,3,8,7,58189,Justin Lin,35,Comedy,,,,,8201,satire,10183,independent film,11931,spoof,,,,,0,,,,,1,US,United States of America,1,en,English
45649,Rubber,en,"In the California desert, the adventures of a telepathic killer-tire, mysteriously attracted by a very pretty girl, as witnessed by incredulous onlookers.",9.108949,2010-07-09,85.0,5.7,251,22,46919,Thomas F. Duffy,2,11659,David Bowe,2,57093,Stephen Spinella,2,8,3,11,13,133398,Quentin Dupieux,35,Comedy,18,Drama,14,Fantasy,9778,exploding building,179431,duringcreditsstinger,,,,,,,8,5358,Canal+,5381,Backup Films,2,FR,France,1,en,English
19844,Kiss the Bride,en,"In high school, Matt and Ryan were best friends. More than friends, actually. But in the ensuing ten years, they've lost contact. So when Matt receives an invitation to Ryan's wedding he's surprised - especially that Ryan is marrying a woman!",1.6542599999999998,2007-01-01,100.0,4.2,11,2,19149,Tori Spelling,1,1697208,Les Williams,0,,,,1,1,0,1,69737,C. Jay Cox,18,Drama,35,Comedy,10749,Romance,10199,gay interest,,,,,,,,,0,,,,,1,US,United States of America,1,en,English
21801,The Slaughter Rule,en,"A young man finds solace with a young woman, his mother, and a high-school football coach who recruits him to quarterback a six-man team.",1.390909,2002-01-01,112.0,6.2,9,16,30614,Ryan Gosling,2,52,David Morse,2,20387,Clea DuVall,1,10,3,3,11,641437,Alex Smith,18,Drama,,,,,,,,,,,,,,,0,,,,,1,US,United States of America,1,en,English
43933,Monsters,en,"Six years ago NASA discovered the possibility of alien life within our solar system. A probe was launched to collect samples, but crashed upon re-entry over Central America. Soon after, new life forms began to appear and half of Mexico was quarantined as an infected zone. Today, the American and Mexican military still struggle to contain ""the creatures,"" while a journalist agrees to escort a shaken tourist through the infected zone in Mexico to the safety of the U.S. border.",26.406001,2010-06-18,94.0,6.2,587,5,56677,Whitney Able,1,59233,Scoot McNairy,2,1233885,Annalee Jefferies,1,1,2,2,13,129894,Gareth Edwards,18,Drama,53,Thriller,878,Science Fiction,1299,monster,1949,pyramid,2135,radio,4565,dystopia,4884,infection,1,829,Vertigo Entertainment,,,1,GB,United Kingdom,2,es,Español
73511,The Californians,en,"When real estate mogul Gavin Ransom (Noah Wyle) announces his plan to cover California's northern coast with scores of mini-mansions, his environmentalist sister, Olive (Ileana Douglas), launches a protest to stop him. But there's trouble ahead when Gavin begins falling for the pretty folk singer (Kate Mara) who's helping Olive's cause. This clever West Coast satire from writer-director Jonathan Parker is a twist on Henry James's The Bostonians.",0.218736,2005-10-21,91.0,4.0,1,10,13526,Noah Wyle,2,7796,Illeana Douglas,1,51072,Kate Mara,1,1,6,3,23,132812,Jonathan Parker,18,Drama,35,Comedy,,,,,,,,,,,,,1,68599,Parker Film Company,,,1,US,United States of America,1,en,English
43653,The Living Wake,en,"“The Living Wake” is a dark comedy set in a timeless storybook universe. Self-proclaimed artist and genius, K. Roth Binew, has one day to live. He has enlisted his best and only friend, Mills Joquin, to take him around on a bicycle powered rickshaw. In a final attempt to probe life’s deepest mysteries, Binew endures one ridiculous trial after the next. He concludes his day with a final performance, his living wake. On a makeshift stage in an open field, Binew’s friends and enemies gather to witness his madness one final time.",0.383442,2007-01-01,91.0,5.0,1,6,44735,Jesse Eisenberg,2,129750,Mike O'Connell,2,84407,Jim Gaffigan,2,2,1,3,3,93022,Sol Tryon,35,Comedy,,,,,10183,independent film,,,,,,,,,0,,,,,0,,,0,,
139715,Detention of the Dead,en,A group of oddball high school students find themselves trapped in detention with their classmates having turned into a horde of Zombies.,2.3918470000000003,2012-04-27,87.0,4.5,34,12,1182341,Jacob Zachar,0,152302,Alexa Nikolas,1,63372,Christa Brittany  Allen,1,7,3,2,7,92287,Alex Craig Mann,35,Comedy,27,Horror,,,6270,high school,10183,independent film,12377,zombie,14687,extreme violence,,,1,4896,Gala Film,,,1,US,United States of America,1,en,English
45380,Crazy Stone,zh,Three thieves try to steal a valuable jade that is tightly guarded by a security chief. But the security guards are not the only obstacle these thieves are facing. An extremely unlucky internationally known master thief is also trying to get a hand on this piece of precious jade. What would be the final destination of this piece of crazy stone?,1.68502,2006-01-01,98.0,6.9,22,12,548608,Guo Tao,2,929120,Liu Hua,0,1134974,Liu Gang,0,10,0,2,5,17295,Ning Hao,28,Action,35,Comedy,,,,,,,,,,,,,0,,,,,2,CN,China,1,zh,普通话
30867,Scott Walker: 30 Century Man,en,A documentary on the influential musician Scott Walker.,0.6077819999999999,2006-10-31,95.0,7.0,8,7,107173,Scott Walker,0,64188,Damon Albarn,0,7487,David Bowie,2,6,0,1,1,107168,Stephen Kijak,99,Documentary,10402,Music,,,6027,music,,,,,,,,,0,,,,,3,FR,France,1,en,English
81220,Everything Put Together,en,Everything Put Together is a 2000 film directed by Marc Forster starring Radha Mitchell and Megan Mullally.,0.046903,2001-11-02,87.0,5.0,2,6,8329,Radha Mitchell,1,52119,Megan Mullally,1,89585,Catherine Lloyd Burns,1,1,4,1,3,12995,Marc Forster,18,Drama,,,,,10183,independent film,,,,,,,,,1,3135,Furst Films,,,1,US,United States of America,1,en,English
253626,Good Kill,en,"In the shadowy world of drone warfare, combat unfolds like a video game–only with real lives at stake. After six tours of duty, Air Force pilot Tom Egan (Ethan Hawke) now fights the Taliban from an air-conditioned bunker in the Nevada desert. But as he yearns to get back in the cockpit of a real plane and becomes increasingly troubled by the collateral damage he causes each time he pushes a button, Egan’s nerves—and his relationship with his wife (Mad Men's January Jones)—begin to unravel.",10.924273,2015-04-09,104.0,5.9,208,13,569,Ethan Hawke,2,31717,January Jones,1,37153,Zoë Kravitz,1,4,3,6,39,8685,Andrew Niccol,28,Action,18,Drama,53,Thriller,3203,pilot,3301,suspicion,11930,drone,185454,u.s. military,212912,air force base,3,10255,Voltage Pictures,13923,Sobini Films,1,US,United States of America,1,en,English
294550,The Outrageous Sophie Tucker,en,"The rags to riches story of Sophie Tucker, an iconic superstar who ruled the worlds of vaudeville, Broadway, radio, television, and Hollywood throughout the 20th century. Before Beyoncé, Lady Gaga, Madonna, Bette Midler, Marilyn Monroe, and Mae West, Sophie Tucker was the first woman to infatuate her audiences with a bold, bawdy and brassy style unlike any other. Using all of ""The Last of the Red Hot Mamas"" 400-plus recently rediscovered personal scrapbooks, authors Susan and Lloyd Ecker take you on their seven-year journey retracing Tucker's sixty-year career in show business.`",0.021419,2014-05-02,96.0,0.0,0,0,,,,,,,,,,0,0,0,1,139537,William Gazecki,,,,,,,,,,,,,,,,,0,,,,,0,,,1,en,English
90369,Now Is Good,en,A girl dying of leukemia compiles a list of things she'd like to do before passing away. Topping the list is her desire to lose her virginity.,14.142073000000002,2012-05-25,103.0,7.3,371,19,501,Dakota Fanning,1,225692,Jeremy Irvine,2,115150,Kaya Scodelario,1,5,6,8,2,17510,Ol Parker,18,Drama,10749,Romance,,,10163,cancer,13130,teenager,193400,teen drama,215787,bucket list,223438,based on young adult novel,1,11843,Goldcrest Pictures,,,1,GB,United Kingdom,3,en,English
117942,Girls Gone Dead,en,A group of six ex-high school cheerleaders are stalked by a killer with a medieval war hammer and battle axe during their first Spring Break from college.,1.600171,2012-03-28,104.0,3.5,14,20,1428378,Katie Peterson,0,1428379,Shea Stewart,0,1428381,Brandy Whitford,0,15,2,3,13,98541,Michael Hoffman Jr.,27,Horror,35,Comedy,,,,,,,,,,,,,1,31296,Spy Global Media,,,1,US,United States of America,1,en,English
322194,Subconscious,en,An investigation into a retired WWII sub plunges a research team into a supernatural journey across the dark abyss of time - with history hanging in the balance.,0.397323,2015-03-10,110.0,3.4,4,8,99235,Tim Abell,2,1420622,Naomi Brockwell,0,1420627,Aleisha Force,0,7,0,1,8,1184351,Georgia Hilton,28,Action,53,Thriller,9648,Mystery,339,submarine,187056,woman director,,,,,,,3,45330,Rainsworth Productions,45331,Hilton Media Management,1,US,United States of America,1,en,English
98568,Enter Nowhere,en,"Three strangers arrive one by one to a mysterious cabin in the middle of nowhere after enduring separate life-altering predicaments. Searching for a way out of the woods, frustrated, hungry and battling to stay warm they discover their mysterious connection and realize what they have to do in order to get out of the woods alive.",3.637857,2011-10-22,90.0,6.5,49,7,77795,Katherine Waterston,1,928572,Scott Eastwood,2,60072,Sara Paxton,1,3,2,2,15,155945,Jack Heller,9648,Mystery,878,Science Fiction,53,Thriller,3623,cabin,4379,time travel,9720,woods,13209,cabin in the woods,44451,lost,1,11049,Caliber Media Company,,,1,US,United States of America,2,en,English
119657,El Rey de Najayo,en,"The dramatic story of Julian, a Dominican drug lord who despite his confinement in prison, was still able to maintain Dominican society in a state of suspense, for over 13 years. At the early age of 12, he witnessed the death of his father at the hands of local military authorities, during a well-meant attempt to hand-over a package of drugs he had incidentally found at sea while fishing. As a result of this experience, Julian develops a thirst for revenge that leads him to kill all those involved in his father's death. In the process he becomes a major drug lord and a very powerful headman within Dominican society.",0.080105,2012-03-01,101.0,0.0,0,7,72983,Manny Pérez,2,1070684,Luz Garcia,0,133511,Sergio Carlo,0,5,0,2,3,1070682,Fernando Baez Mella,80,Crime,18,Drama,,,,,,,,,,,,,0,,,,,1,DO,Dominican Republic,1,es,Español
380733,Fight to the Finish,en,"A young amateur fighter makes an enemy with a hardened thug when he gets in-between his next-door neighbor and her abusive ex- boyfriend. As his personal life becomes threatened, he realizes he must finish the fight that he started, but this time they'll settle it in the ring for the championship.",0.251828,2016-02-02,94.0,5.2,3,6,81667,Jennifer Hale,1,1529012,Evan Hannemann,0,967734,Tonya Kay,1,2,3,1,1,1571422,Warren Sheppard,10749,Romance,28,Action,,,6075,sport,14955,fighting,,,,,,,2,60954,Triple D Productions,72741,CalTex Films,1,US,United States of America,1,en,English
285743,Alleluia! The Devil's Carnival,en,The Devil's Carnival: Alleluia! is the second episode of The Devil's Carnival. The episode will revolve around the war between Hell and Heaven.,0.6743979999999999,2016-03-29,0.0,6.0,2,15,76686,Terrance Zdunich,2,7004,Paul Sorvino,2,101808,Marc Senter,2,4,4,7,7,2675,Darren Lynn Bousman,10402,Music,27,Horror,,,3473,carnival,4344,musical,9663,sequel,14999,devil,177875,dark carnival,2,59006,Limb from Limb Pictures,59007,Execution Style Entertainment,1,US,United States of America,0,,
362765,The Sound and the Shadow,en,"An allergy-ridden, eavesdropping sound engineer and his boisterous new roommate are thrust into a missing girl case when he discovers clues to her disappearance in his neighborhood recordings.",0.072359,2014-10-19,90.0,0.0,0,4,1519318,Joseph E. Murray,0,961834,Alex Anfanger,2,1519320,Rhomeyn Johnson,0,3,0,1,3,1519326,Justin Paul Miller,53,Thriller,35,Comedy,9648,Mystery,,,,,,,,,,,1,64898,Veracity Productions,,,1,US,United States of America,1,en,English
379532,Rodeo Girl,en,"Shipped off to her American dad's ranch for the summer, a teen and her horse Lucky Lad compete for a spot at the National Youth Rodeo.",0.087574,2016-01-05,108.0,5.5,1,19,51965,Kevin Sorbo,2,582851,Sophie Bolen,1,1606252,Derek Brandon,2,12,5,2,9,88506,Joel Paul Reisig,10751,Family,,,,,,,,,,,,,,,1,39706,Be Your Own Hollywood,,,1,US,United States of America,1,en,English
253261,Born to Fly: Elizabeth Streb vs. Gravity,en,"Born to Fly pushes the boundaries between action and art, daring us to join choreographer Elizabeth Streb and her dancers in pursuit of human flight.",0.069244,2014-03-08,82.0,5.0,1,6,1288715,Elizabeth Streb,0,1292120,Fabio Tavares,0,1292121,Sarah Callan,0,6,0,0,7,1161761,Catherine Gund,99,Documentary,,,,,187056,woman director,,,,,,,,,0,,,,,2,US,United States of America,1,en,English
